, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge
98.500, 74.359, 75.669, 73.784, 76.704, 76.704, 76.704, 73.876, 76.750, 75.799, 1.194, 1.018, 5.447, 1.302, 1.302, 1.302, 1.409, 3.131, 2.328, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 13.317, 13.239, 13.937, 13.306, 13.306, 13.306, 14.007, 13.097, 13.289, 65.441, 66.980, 66.312, 68.603, 68.603, 68.603, 66.703, 69.005, 69.050
99.000, 67.229, 68.156, 66.747, 69.087, 69.087, 69.087, 66.923, 69.045, 68.089, 0.741, 0.770, 4.477, 0.895, 0.895, 0.895, 1.050, 2.047, 1.913, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 11.855, 11.720, 12.398, 11.687, 11.687, 11.687, 12.470, 11.500, 11.763, 58.956, 60.171, 59.842, 61.514, 61.514, 61.514, 60.091, 61.750, 61.890
99.500, 58.909, 59.489, 58.655, 60.390, 60.390, 60.390, 58.696, 60.103, 59.440, 0.343, 0.633, 3.494, 0.597, 0.597, 0.597, 0.622, 0.950, 1.552, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 10.144, 10.034, 10.618, 9.890, 9.890, 9.890, 10.819, 9.670, 10.076, 51.348, 52.354, 52.223, 53.360, 53.360, 53.360, 52.395, 53.300, 53.807
100.000, 50.625, 50.782, 50.360, 51.420, 51.420, 51.420, 50.577, 50.730, 50.300, 0.165, 0.371, 2.232, 0.258, 0.258, 0.258, 0.401, 0.401, 1.271, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 8.414, 8.318, 8.705, 8.071, 8.071, 8.071, 9.177, 7.740, 8.284, 43.841, 44.454, 44.374, 45.071, 45.071, 45.071, 44.795, 44.536, 45.347
100.500, 42.634, 42.561, 42.745, 42.942, 42.942, 42.942, 42.585, 42.277, 41.954, 0.069, 0.138, 1.395, 0.054, 0.054, 0.054, 0.249, 0.187, 0.990, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 6.710, 6.662, 6.822, 6.288, 6.288, 6.288, 7.554, 5.882, 6.560, 36.663, 36.960, 37.133, 37.270, 37.270, 37.270, 37.462, 36.677, 37.493
101.000, 35.540, 35.376, 35.947, 35.718, 35.718, 35.718, 35.300, 34.993, 34.735, 0.055, 0.028, 0.864, 0.027, 0.027, 0.027, 0.124, 0.107, 0.428, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 5.157, 5.122, 5.171, 4.730, 4.730, 4.730, 6.030, 4.315, 4.968, 30.246, 30.372, 30.755, 30.609, 30.609, 30.609, 30.923, 29.935, 30.717
101.500, 29.144, 28.946, 29.951, 29.318, 29.318, 29.318, 28.949, 28.922, 28.615, 0.000, 0.000, 0.438, 0.000, 0.000, 0.000, 0.028, 0.067, 0.254, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 3.845, 3.793, 3.836, 3.421, 3.421, 3.421, 4.668, 3.127, 3.698, 24.565, 24.586, 25.191, 24.808, 24.808, 24.808, 25.198, 24.421, 24.975
102.000, 23.616, 23.460, 24.584, 23.794, 23.794, 23.794, 23.626, 23.867, 23.421, 0.000, 0.000, 0.120, 0.000, 0.000, 0.000, 0.000, 0.054, 0.134, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.702, 2.669, 2.780, 2.348, 2.348, 2.348, 3.503, 2.208, 2.712, 19.597, 19.629, 20.419, 19.812, 19.812, 19.812, 20.302, 19.863, 20.208
102.500, 19.086, 18.743, 19.992, 19.303, 19.303, 19.303, 19.211, 19.503, 18.956, 0.000, 0.000, 0.066, 0.000, 0.000, 0.000, 0.000, 0.027, 0.080, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1.796, 1.718, 1.972, 1.556, 1.556, 1.556, 2.527, 1.527, 1.909, 15.507, 15.373, 16.406, 15.820, 15.820, 15.820, 16.220, 16.058, 16.112
103.000, 15.198, 15.039, 15.896, 15.422, 15.422, 15.422, 15.494, 15.785, 15.025, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.054, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1.116, 1.078, 1.319, 0.984, 0.984, 0.984, 1.781, 1.012, 1.276, 12.139, 12.032, 12.973, 12.488, 12.488, 12.488, 12.770, 12.867, 12.603
103.500, 11.903, 11.822, 12.542, 12.135, 12.135, 12.135, 12.235, 12.404, 11.663, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.054, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.684, 0.651, 0.863, 0.584, 0.584, 0.584, 1.182, 0.617, 0.798, 9.398, 9.256, 10.169, 9.716, 9.716, 9.716, 9.778, 10.009, 9.638
104.000, 9.183, 9.002, 9.816, 9.328, 9.328, 9.328, 9.447, 9.534, 8.811, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.403, 0.381, 0.583, 0.324, 0.324, 0.324, 0.731, 0.350, 0.473, 7.162, 6.968, 7.903, 7.367, 7.367, 7.367, 7.331, 7.601, 7.165
104.500, 6.983, 6.728, 7.453, 7.025, 7.025, 7.025, 7.141, 7.090, 6.373, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.236, 0.223, 0.390, 0.173, 0.173, 0.173, 0.449, 0.191, 0.250, 5.412, 5.150, 5.957, 5.515, 5.515, 5.515, 5.419, 5.630, 5.116
105.000, 5.083, 4.837, 5.414, 5.058, 5.058, 5.058, 5.260, 5.019, 4.460, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.136, 0.125, 0.248, 0.104, 0.104, 0.104, 0.265, 0.098, 0.138, 3.938, 3.672, 4.313, 3.948, 3.948, 3.948, 3.910, 3.985, 3.539
105.500, 3.555, 3.294, 3.620, 3.396, 3.396, 3.396, 3.723, 3.423, 2.932, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.074, 0.066, 0.145, 0.062, 0.062, 0.062, 0.143, 0.051, 0.084, 2.741, 2.492, 2.886, 2.656, 2.656, 2.656, 2.694, 2.716, 2.328
106.000, 2.367, 2.173, 2.339, 2.193, 2.193, 2.193, 2.526, 2.227, 1.822, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.042, 0.045, 0.077, 0.038, 0.038, 0.038, 0.074, 0.029, 0.053, 1.804, 1.644, 1.851, 1.712, 1.712, 1.712, 1.784, 1.775, 1.455
106.500, 1.492, 1.407, 1.379, 1.385, 1.385, 1.385, 1.635, 1.385, 1.109, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.023, 0.033, 0.039, 0.026, 0.026, 0.026, 0.032, 0.014, 0.033, 1.117, 1.067, 1.095, 1.072, 1.072, 1.072, 1.123, 1.105, 0.879
107.000, 0.904, 0.904, 0.781, 0.822, 0.822, 0.822, 0.989, 0.787, 0.629, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.022, 0.021, 0.015, 0.015, 0.015, 0.014, 0.007, 0.021, 0.664, 0.676, 0.613, 0.637, 0.637, 0.637, 0.665, 0.629, 0.492
107.500, 0.578, 0.546, 0.395, 0.462, 0.462, 0.462, 0.583, 0.409, 0.357, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.014, 0.013, 0.009, 0.009, 0.009, 0.005, 0.003, 0.013, 0.413, 0.405, 0.310, 0.357, 0.357, 0.357, 0.388, 0.323, 0.273
108.000, 0.331, 0.318, 0.186, 0.268, 0.268, 0.268, 0.319, 0.212, 0.185, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 0.009, 0.009, 0.005, 0.005, 0.005, 0.001, 0.002, 0.008, 0.235, 0.236, 0.144, 0.206, 0.206, 0.206, 0.213, 0.166, 0.145
108.500, 0.171, 0.172, 0.077, 0.131, 0.131, 0.131, 0.173, 0.088, 0.079, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.005, 0.006, 0.006, 0.003, 0.003, 0.003, 0.000, 0.000, 0.003, 0.125, 0.128, 0.062, 0.106, 0.106, 0.106, 0.115, 0.071, 0.065
109.000, 0.078, 0.080, 0.029, 0.054, 0.054, 0.054, 0.086, 0.036, 0.026, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.003, 0.003, 0.001, 0.001, 0.001, 0.000, 0.000, 0.000, 0.061, 0.064, 0.026, 0.046, 0.046, 0.046, 0.056, 0.032, 0.027
109.500, 0.027, 0.025, 0.010, 0.025, 0.025, 0.025, 0.029, 0.016, 0.017, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.002, 0.002, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.022, 0.023, 0.008, 0.024, 0.024, 0.024, 0.019, 0.015, 0.014
110.000, 0.007, 0.004, 0.003, 0.008, 0.008, 0.008, 0.009, 0.008, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.007, 0.008, 0.002, 0.007, 0.007, 0.007, 0.006, 0.006, 0.006
110.500, 0.001, 0.001, 0.001, 0.002, 0.002, 0.002, 0.001, 0.004, 0.002, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.001, 0.000, 0.001, 0.001, 0.001, 0.001, 0.002, 0.001
111.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.000
111.500, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
