, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge
97.000, 75.128, 76.245, 76.932, 77.440, 77.440, 77.440, 74.808, 78.078, 78.092, 0.691, 0.678, 3.476, 1.372, 1.372, 1.372, 2.446, 3.709, 2.429, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 13.672, 14.011, 15.257, 14.015, 14.015, 14.015, 14.420, 13.830, 14.551, 66.360, 67.692, 69.574, 69.529, 69.529, 69.529, 67.807, 70.510, 71.442
97.500, 71.542, 72.495, 73.225, 73.634, 73.634, 73.634, 71.061, 74.229, 74.226, 0.429, 0.374, 2.385, 1.056, 1.056, 1.056, 2.096, 2.813, 1.886, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 12.765, 12.976, 14.219, 13.032, 13.032, 13.032, 13.455, 12.841, 13.515, 63.059, 64.111, 66.039, 65.930, 65.930, 65.930, 64.250, 66.935, 67.759
98.000, 67.269, 68.222, 69.059, 69.251, 69.251, 69.251, 66.933, 69.819, 69.972, 0.263, 0.180, 1.482, 0.521, 0.521, 0.521, 1.789, 1.712, 1.289, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 11.752, 11.901, 13.087, 11.951, 11.951, 11.951, 12.421, 11.728, 12.416, 59.112, 60.063, 62.057, 61.787, 61.787, 61.787, 60.350, 62.818, 63.616
98.500, 62.520, 63.389, 64.383, 64.414, 64.414, 64.414, 62.439, 64.753, 65.161, 0.138, 0.083, 0.849, 0.082, 0.082, 0.082, 1.342, 0.883, 0.896, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 10.663, 10.771, 11.848, 10.768, 10.768, 10.768, 11.267, 10.535, 11.250, 54.730, 55.543, 57.477, 57.153, 57.153, 57.153, 55.982, 58.041, 58.917
99.000, 57.280, 58.161, 59.157, 59.203, 59.203, 59.203, 57.301, 59.256, 59.806, 0.055, 0.014, 0.485, 0.000, 0.000, 0.000, 1.020, 0.394, 0.570, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.447, 9.609, 10.522, 9.542, 9.542, 9.542, 10.049, 9.285, 9.992, 49.926, 50.739, 52.408, 52.277, 52.277, 52.277, 51.107, 52.801, 53.702
99.500, 51.350, 52.237, 53.494, 53.261, 53.261, 53.261, 51.647, 53.239, 53.813, 0.014, 0.000, 0.323, 0.000, 0.000, 0.000, 0.783, 0.082, 0.366, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 8.151, 8.329, 9.131, 8.195, 8.195, 8.195, 8.778, 7.950, 8.616, 44.502, 45.392, 46.955, 46.740, 46.740, 46.740, 45.863, 47.074, 47.997
100.000, 45.217, 45.854, 47.354, 46.948, 46.948, 46.948, 45.468, 46.883, 47.330, 0.000, 0.000, 0.202, 0.000, 0.000, 0.000, 0.643, 0.000, 0.163, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 6.886, 7.029, 7.762, 6.829, 6.829, 6.829, 7.505, 6.611, 7.213, 39.005, 39.662, 41.130, 40.914, 40.914, 40.914, 40.211, 41.027, 41.956
100.500, 38.902, 39.523, 40.960, 40.423, 40.423, 40.423, 39.254, 40.490, 40.717, 0.000, 0.000, 0.094, 0.000, 0.000, 0.000, 0.517, 0.000, 0.027, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 5.657, 5.783, 6.391, 5.547, 5.547, 5.547, 6.232, 5.375, 5.915, 33.309, 34.007, 35.149, 34.872, 34.872, 34.872, 34.442, 35.059, 35.816
101.000, 32.960, 33.437, 34.856, 34.211, 34.211, 34.211, 33.468, 34.227, 34.395, 0.000, 0.000, 0.040, 0.000, 0.000, 0.000, 0.252, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 4.517, 4.629, 5.102, 4.376, 4.376, 4.376, 5.064, 4.220, 4.719, 27.892, 28.517, 29.522, 29.086, 29.086, 29.086, 29.022, 29.288, 29.870
101.500, 27.461, 27.818, 29.159, 28.372, 28.372, 28.372, 27.958, 28.386, 28.470, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.112, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 3.535, 3.618, 3.972, 3.335, 3.335, 3.335, 3.982, 3.176, 3.604, 22.978, 23.456, 24.376, 23.847, 23.847, 23.847, 23.915, 23.961, 24.362
102.000, 22.639, 22.605, 23.936, 23.162, 23.162, 23.162, 22.988, 23.358, 23.037, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.676, 2.721, 3.014, 2.476, 2.476, 2.476, 3.010, 2.320, 2.608, 18.736, 18.867, 19.776, 19.249, 19.249, 19.249, 19.386, 19.423, 19.374
102.500, 18.251, 18.059, 19.426, 18.624, 18.624, 18.624, 18.516, 18.986, 18.287, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1.960, 1.983, 2.201, 1.763, 1.763, 1.763, 2.195, 1.653, 1.790, 14.981, 14.954, 15.892, 15.301, 15.301, 15.301, 15.406, 15.581, 15.130
103.000, 14.442, 14.086, 15.477, 14.754, 14.754, 14.754, 14.542, 15.190, 14.235, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1.385, 1.385, 1.504, 1.209, 1.209, 1.209, 1.527, 1.115, 1.195, 11.745, 11.591, 12.494, 12.009, 12.009, 12.009, 11.919, 12.304, 11.634
103.500, 11.165, 10.822, 12.119, 11.434, 11.434, 11.434, 11.184, 11.991, 10.953, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.922, 0.924, 0.976, 0.770, 0.770, 0.770, 1.008, 0.702, 0.767, 9.018, 8.826, 9.639, 9.201, 9.201, 9.201, 9.026, 9.570, 8.852
104.000, 8.456, 8.253, 9.441, 8.759, 8.759, 8.759, 8.385, 9.211, 8.362, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.566, 0.577, 0.610, 0.457, 0.457, 0.457, 0.627, 0.404, 0.477, 6.785, 6.665, 7.374, 6.972, 6.972, 6.972, 6.672, 7.238, 6.647
104.500, 6.382, 6.237, 7.207, 6.652, 6.652, 6.652, 6.206, 6.985, 6.315, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.304, 0.344, 0.369, 0.252, 0.252, 0.252, 0.359, 0.213, 0.279, 5.044, 4.964, 5.535, 5.215, 5.215, 5.215, 4.850, 5.416, 4.945
105.000, 4.805, 4.622, 5.347, 4.917, 4.917, 4.917, 4.631, 5.219, 4.756, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.149, 0.193, 0.217, 0.126, 0.126, 0.126, 0.201, 0.111, 0.158, 3.723, 3.623, 4.071, 3.813, 3.813, 3.813, 3.556, 3.997, 3.653
105.500, 3.467, 3.333, 3.802, 3.621, 3.621, 3.621, 3.376, 3.719, 3.519, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.068, 0.083, 0.124, 0.054, 0.054, 0.054, 0.108, 0.048, 0.084, 2.639, 2.580, 2.881, 2.756, 2.756, 2.756, 2.557, 2.807, 2.665
106.000, 2.336, 2.310, 2.550, 2.502, 2.502, 2.502, 2.348, 2.494, 2.498, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.026, 0.030, 0.065, 0.025, 0.025, 0.025, 0.056, 0.019, 0.043, 1.765, 1.772, 1.926, 1.885, 1.885, 1.885, 1.770, 1.868, 1.873
106.500, 1.436, 1.428, 1.519, 1.547, 1.547, 1.547, 1.520, 1.546, 1.614, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.009, 0.014, 0.031, 0.010, 0.010, 0.010, 0.028, 0.005, 0.019, 1.053, 1.109, 1.156, 1.165, 1.165, 1.165, 1.152, 1.152, 1.205
107.000, 0.877, 0.878, 0.841, 0.883, 0.883, 0.883, 0.917, 0.849, 0.913, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.008, 0.011, 0.003, 0.003, 0.003, 0.013, 0.001, 0.009, 0.624, 0.679, 0.650, 0.668, 0.668, 0.668, 0.687, 0.637, 0.691
107.500, 0.480, 0.496, 0.452, 0.478, 0.478, 0.478, 0.507, 0.435, 0.470, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.003, 0.004, 0.002, 0.002, 0.002, 0.007, 0.000, 0.003, 0.330, 0.373, 0.355, 0.358, 0.358, 0.358, 0.373, 0.328, 0.364
108.000, 0.258, 0.258, 0.191, 0.226, 0.226, 0.226, 0.229, 0.217, 0.215, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.002, 0.000, 0.000, 0.000, 0.003, 0.000, 0.000, 0.173, 0.186, 0.157, 0.166, 0.166, 0.166, 0.167, 0.165, 0.172
108.500, 0.139, 0.125, 0.075, 0.108, 0.108, 0.108, 0.107, 0.092, 0.090, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.000, 0.000, 0.093, 0.086, 0.061, 0.078, 0.078, 0.078, 0.077, 0.071, 0.077
109.000, 0.063, 0.075, 0.035, 0.057, 0.057, 0.057, 0.051, 0.035, 0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.041, 0.050, 0.026, 0.041, 0.041, 0.041, 0.036, 0.029, 0.036
109.500, 0.036, 0.048, 0.013, 0.027, 0.027, 0.027, 0.024, 0.017, 0.019, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.024, 0.031, 0.009, 0.018, 0.018, 0.018, 0.016, 0.014, 0.017
110.000, 0.021, 0.027, 0.003, 0.019, 0.019, 0.019, 0.015, 0.011, 0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.017, 0.002, 0.012, 0.012, 0.012, 0.010, 0.008, 0.009
110.500, 0.015, 0.019, 0.000, 0.013, 0.013, 0.013, 0.009, 0.005, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.010, 0.012, 0.000, 0.008, 0.008, 0.008, 0.006, 0.003, 0.001
111.000, 0.009, 0.013, 0.007, 0.007, 0.007, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 0.009, 0.004, 0.004, 0.004, 0.000, 0.000, 0.000
111.500, 0.005, 0.008, 0.002, 0.002, 0.002, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.005, 0.001, 0.001, 0.001, 0.000, 0.000, 0.000
112.000, 0.002, 0.003, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.002, 0.000, 0.000, 0.000
112.500, 0.001, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
113.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
