Spot weight, MU count, T [cm], U [cm], Energy [MeV], Preabsorber, Field
1908.1045, 1908.10, 5.94, 4.25, 74.217, OUT, F0
1905.4624, 1905.46, -6.20, 1.38, 102.725, OUT, F1
1902.4885, 1902.49, -5.02, 2.15, 97.168, OUT, F0
1899.7463, 1899.75, -7.71, -1.65, 142.341, OUT, F2
1896.2416, 1896.24, -1.57, 3.13, 85.241, OUT, F1
1896.1923, 1896.19, -5.99, 3.60, 119.784, OUT, F2
1893.7715, 1893.77, -4.61, 2.88, 133.671, OUT, F1
1892.8339, 1892.83, 0.85, 1.70, 74.217, OUT, F0
1892.2421, 1892.24, 7.06, -0.64, 111.506, OUT, F1
1890.9379, 1890.94, -2.72, 0.68, 104.527, OUT, F2
1890.2203, 1890.22, 2.87, 3.58, 97.168, OUT, F0
1889.5468, 1889.55, 0.81, -1.62, 80.970, OUT, F2
1888.0938, 1888.09, -1.19, -3.57, 122.974, OUT, F0
1887.5493, 1887.55, -0.95, 0.95, 53.245, OUT, F1
1886.7258, 1886.73, 0.70, -3.49, 100.899, OUT, F2
1886.2676, 1886.27, 5.32, -1.77, 129.170, OUT, F1
1884.9064, 1884.91, -5.86, -0.65, 109.793, OUT, F0
1884.7467, 1884.75, -1.19, 3.57, 122.974, OUT, F0
1884.5870, 1884.59, 2.01, 0.00, 106.304, OUT, F0
1879.8630, 1879.86, 4.55, -1.52, 89.352, OUT, F2
1879.8352, 1879.84, 0.00, -0.86, 71.858, OUT, F2
1879.1360, 1879.14, 0.74, -1.47, 93.323, OUT, F2
1878.4469, 1878.45, -6.03, 2.01, 106.304, OUT, F1
1875.0048, 1875.00, -8.73, -3.49, 132.184, OUT, F0
1874.6545, 1874.65, 0.00, -2.79, 100.899, OUT, F2
1873.9249, 1873.92, -4.42, 4.42, 93.323, OUT, F0
1872.3125, 1872.31, -4.73, -3.55, 129.170, OUT, F1
1871.8053, 1871.81, -3.45, -2.59, 71.858, OUT, F2
1870.5516, 1870.55, -5.77, 2.31, 133.671, OUT, F1
1870.1344, 1870.13, 0.00, -3.57, 126.102, OUT, F0
1870.0425, 1870.04, 4.70, 0.78, 85.241, OUT, F1
1867.9534, 1867.95, 3.16, 1.90, 113.199, OUT, F1
1865.2964, 1865.30, 2.68, -4.47, 64.393, OUT, F1
1862.2672, 1862.27, 3.68, 2.21, 93.323, OUT, F2
1859.9371, 1859.94, 4.49, -5.13, 111.506, OUT, F1
1857.2400, 1857.24, 3.19, -3.19, 83.127, OUT, F1
1856.8771, 1856.88, 0.81, 2.43, 80.970, OUT, F2
1856.5653, 1856.57, -4.42, 2.21, 93.323, OUT, F2
1854.4419, 1854.44, -5.29, 3.97, 108.060, OUT, F0
1854.0869, 1854.09, -2.43, -1.62, 80.970, OUT, F2
1853.9221, 1853.92, -4.14, 2.36, 129.170, OUT, F1
1851.5106, 1851.51, 0.64, -3.85, 111.506, OUT, F0
1851.0563, 1851.06, 1.40, 3.49, 100.899, OUT, F2
1848.1563, 1848.16, -5.51, 0.00, 142.341, OUT, F2
1846.8942, 1846.89, -1.90, 0.95, 53.245, OUT, F1
1846.3584, 1846.36, -2.75, 5.51, 102.725, OUT, F1
1845.5613, 1845.56, -1.73, -3.45, 71.858, OUT, F2
1844.4323, 1844.43, -2.27, -4.55, 89.352, OUT, F2
1843.9026, 1843.90, -2.80, -0.93, 56.191, OUT, F1
1842.5942, 1842.59, 2.86, -0.95, 53.245, OUT, F1
1842.0186, 1842.02, 1.28, 0.64, 111.506, OUT, F0
1840.9508, 1840.95, 2.68, -0.89, 64.393, OUT, F1
1840.2520, 1840.25, -0.86, -3.45, 71.858, OUT, F2
1840.0944, 1840.09, -3.35, -0.67, 106.304, OUT, F0
1839.0547, 1839.05, 5.39, -2.31, 87.315, OUT, F0
1838.5538, 1838.55, -2.53, 4.43, 113.199, OUT, F1
1838.1160, 1838.12, 2.21, -2.21, 93.323, OUT, F2
1837.9760, 1837.98, -7.36, -2.26, 136.608, OUT, F0
1837.9102, 1837.91, 2.55, 3.40, 74.217, OUT, F0
1835.8696, 1835.87, 2.09, -3.49, 100.899, OUT, F2
1835.2253, 1835.23, 4.16, -3.57, 126.102, OUT, F1
1835.0620, 1835.06, -0.88, -1.75, 69.439, OUT, F2
1834.8500, 1834.85, 2.38, 1.78, 122.974, OUT, F0
1834.7921, 1834.79, -0.70, -3.49, 100.899, OUT, F2
1833.3335, 1833.33, 3.97, 4.63, 108.060, OUT, F0
1830.9680, 1830.97, 2.42, 2.42, 118.164, OUT, F0
1828.0294, 1828.03, -4.30, 2.46, 116.527, OUT, F1
1826.8302, 1826.83, -3.57, 2.97, 126.102, OUT, F1
1826.0496, 1826.05, -6.98, -0.54, 150.621, OUT, F0
1821.3541, 1821.35, 0.77, 0.00, 87.315, OUT, F0
1818.3297, 1818.33, -5.66, -2.12, 99.047, OUT, F2
1818.3129, 1818.31, 3.68, 2.94, 93.323, OUT, F1
1816.8660, 1816.87, -7.36, 1.13, 136.608, OUT, F0
1816.1525, 1816.15, 0.00, -0.68, 104.527, OUT, F2
1815.1343, 1815.13, -1.52, -3.79, 89.352, OUT, F2
1814.0471, 1814.05, -9.31, -1.16, 132.184, OUT, F0
1813.7163, 1813.72, -0.74, -1.47, 93.323, OUT, F2
1812.9856, 1812.99, -3.57, 2.38, 126.102, OUT, F1
1812.2554, 1812.26, -2.59, 0.86, 71.858, OUT, F2
1812.0996, 1812.10, -0.74, -3.68, 93.323, OUT, F0
1811.9935, 1811.99, 2.39, -3.19, 83.127, OUT, F1
1811.2969, 1811.30, -2.94, -3.68, 93.323, OUT, F1
1811.2151, 1811.22, -4.65, -0.58, 132.184, OUT, F1
1810.5320, 1810.53, 2.35, -2.35, 85.241, OUT, F1
1810.0355, 1810.04, 0.00, 2.83, 99.047, OUT, F2
1809.9010, 1809.90, -4.56, -0.65, 109.793, OUT, F0
1808.6049, 1808.60, 2.15, 1.43, 97.168, OUT, F0
1808.4163, 1808.42, 3.73, -4.67, 56.191, OUT, F1
1807.8306, 1807.83, 5.99, -1.20, 119.784, OUT, F2
1807.6510, 1807.65, 0.00, 1.73, 71.858, OUT, F2
1807.4578, 1807.46, 5.94, -0.59, 126.102, OUT, F2
1806.6029, 1806.60, 4.19, -2.79, 100.899, OUT, F2
1804.9969, 1805.00, -1.75, -3.51, 69.439, OUT, F2
1802.6250, 1802.63, -7.17, 1.30, 109.793, OUT, F0
1800.9247, 1800.92, 0.77, 1.54, 87.315, OUT, F0
1800.7170, 1800.72, -4.42, 0.74, 93.323, OUT, F0
1799.3330, 1799.33, 1.78, 0.00, 122.974, OUT, F0
1798.7926, 1798.79, 0.58, -2.91, 132.184, OUT, F0
1797.4677, 1797.47, 3.07, 0.00, 116.527, OUT, F1
1796.7943, 1796.79, 5.02, -2.87, 97.168, OUT, F0
1796.4205, 1796.42, -3.97, -1.98, 108.060, OUT, F0
1796.0062, 1796.01, 2.59, -4.31, 71.858, OUT, F2
1795.2737, 1795.27, 2.38, -1.78, 122.974, OUT, F0
1793.0541, 1793.05, 1.34, -2.01, 106.304, OUT, F1
1792.8586, 1792.86, 4.67, 0.00, 56.191, OUT, F2
1790.3552, 1790.36, 4.42, -3.68, 93.323, OUT, F2
1789.7971, 1789.80, 6.42, -4.49, 111.506, OUT, F1
1789.4661, 1789.47, -5.35, -2.38, 122.974, OUT, F2
1787.9088, 1787.91, -2.09, 0.00, 100.899, OUT, F2
1784.9476, 1784.95, 1.36, 3.40, 104.527, OUT, F2
1780.6766, 1780.68, 5.89, 1.47, 93.323, OUT, F0
1779.6604, 1779.66, -4.43, 4.43, 113.199, OUT, F1
1778.0060, 1778.01, -1.90, -0.95, 53.245, OUT, F1
1776.7946, 1776.79, 4.67, 1.87, 56.191, OUT, F1
1776.2263, 1776.23, -1.26, 4.43, 113.199, OUT, F1
1775.8630, 1775.86, 6.42, 1.93, 111.506, OUT, F1
1775.2731, 1775.27, 4.62, -1.54, 87.315, OUT, F0
1774.9857, 1774.99, -1.62, 1.62, 80.970, OUT, F2
1773.4410, 1773.44, 0.93, 1.87, 56.191, OUT, F1
1772.9397, 1772.94, 1.87, 4.67, 56.191, OUT, F2
1772.7720, 1772.77, 3.45, -2.59, 71.858, OUT, F2
1772.5712, 1772.57, 4.69, 2.01, 106.304, OUT, F0
1770.2489, 1770.25, 4.76, -2.97, 122.974, OUT, F2
1769.2036, 1769.20, 4.04, -1.73, 133.671, OUT, F1
1768.7201, 1768.72, -4.14, 1.77, 129.170, OUT, F1
1767.4050, 1767.41, 0.86, 2.59, 71.858, OUT, F2
1767.2446, 1767.24, -2.39, -3.19, 83.127, OUT, F1
1767.1799, 1767.18, 5.89, 2.21, 93.323, OUT, F2
1765.9150, 1765.92, -7.87, -2.42, 118.164, OUT, F0
1765.1254, 1765.13, 5.86, 0.65, 109.793, OUT, F0
1765.0182, 1765.02, 2.57, 2.57, 111.506, OUT, F0
1764.3192, 1764.32, -6.40, -1.75, 132.184, OUT, F0
1764.1283, 1764.13, -3.45, 2.59, 71.858, OUT, F2
1763.6986, 1763.70, 2.87, -2.15, 97.168, OUT, F0
1762.1268, 1762.13, -7.93, -0.66, 108.060, OUT, F0
1758.5972, 1758.60, -1.52, 5.30, 89.352, OUT, F2
1758.3708, 1758.37, -6.11, -2.04, 104.527, OUT, F2
1757.0647, 1757.06, 0.78, -1.57, 85.241, OUT, F1
1756.4186, 1756.42, -2.27, -1.52, 89.352, OUT, F2
1755.0442, 1755.04, 1.47, -1.47, 93.323, OUT, F0
1754.2767, 1754.28, -7.06, 1.28, 111.506, OUT, F0
1753.6930, 1753.69, -4.69, -0.67, 106.304, OUT, F0
1750.8599, 1750.86, 2.75, -2.75, 102.725, OUT, F1
1750.1064, 1750.11, 2.68, -2.68, 106.304, OUT, F1
1748.7303, 1748.73, 3.57, 0.59, 122.974, OUT, F2
1748.5474, 1748.55, 3.92, -2.35, 85.241, OUT, F1
1748.1969, 1748.20, -8.73, -2.91, 132.184, OUT, F0
1747.5568, 1747.56, 0.00, 3.44, 102.725, OUT, F1
1747.0922, 1747.09, 4.55, -3.79, 89.352, OUT, F2
1747.0573, 1747.06, -3.85, -1.93, 111.506, OUT, F0
1745.9521, 1745.95, -4.86, 2.43, 80.970, OUT, F2
1743.3833, 1743.38, -4.30, 2.15, 97.168, OUT, F0
1741.4629, 1741.46, 1.87, 1.87, 114.872, OUT, F2
1740.9937, 1740.99, -3.03, -3.03, 89.352, OUT, F2
1740.2096, 1740.21, 4.75, 1.19, 126.102, OUT, F0
1740.1162, 1740.12, -5.57, 1.11, 139.497, OUT, F2
1739.4197, 1739.42, 2.35, -4.70, 85.241, OUT, F1
1737.6875, 1737.69, 5.58, -1.59, 83.127, OUT, F1
1737.6836, 1737.68, -2.43, 0.81, 80.970, OUT, F2
1736.7622, 1736.76, -5.91, 3.55, 129.170, OUT, F1
1735.4442, 1735.44, 2.80, -3.73, 56.191, OUT, F1
1734.9021, 1734.90, -4.19, -1.40, 100.899, OUT, F2
1734.7886, 1734.79, -1.26, 0.63, 113.199, OUT, F1
1734.2673, 1734.27, -1.62, 2.43, 80.970, OUT, F2
1733.0209, 1733.02, 3.57, -0.59, 122.974, OUT, F2
1732.9564, 1732.96, -5.86, 0.65, 109.793, OUT, F0
1732.0656, 1732.07, 2.53, -2.53, 113.199, OUT, F1
1731.4270, 1731.43, -0.56, -1.12, 138.058, OUT, F0
1730.4282, 1730.43, 0.00, -2.43, 80.970, OUT, F2
1730.2412, 1730.24, -4.98, 0.62, 114.872, OUT, F2
1730.1217, 1730.12, -3.91, -1.95, 109.793, OUT, F0
1727.5466, 1727.55, -4.49, -0.64, 111.506, OUT, F0
1726.0531, 1726.05, 2.55, 0.85, 74.217, OUT, F0
1725.9410, 1725.94, 0.00, 5.67, 80.970, OUT, F2
1724.2947, 1724.29, -5.94, 2.97, 122.974, OUT, F2
1723.4254, 1723.43, 3.92, -3.13, 85.241, OUT, F1
1721.9547, 1721.95, 1.87, -1.87, 114.872, OUT, F2
1721.2125, 1721.21, 5.58, -3.98, 83.127, OUT, F1
1720.3564, 1720.36, 5.94, 3.40, 74.217, OUT, F0
1720.2162, 1720.22, -1.78, -2.97, 126.102, OUT, F0
1720.1986, 1720.20, 3.79, -3.03, 89.352, OUT, F2
1719.4186, 1719.42, 6.48, 2.43, 80.970, OUT, F2
1719.1885, 1719.19, -0.65, -0.65, 109.793, OUT, F0
1718.6195, 1718.62, 5.48, 3.13, 85.241, OUT, F1
1718.1831, 1718.18, -0.59, -3.57, 126.102, OUT, F0
1717.2871, 1717.29, 3.85, 1.54, 87.315, OUT, F0
1714.6227, 1714.62, 2.79, -1.40, 100.899, OUT, F2
1713.3693, 1713.37, -0.72, -4.30, 97.168, OUT, F0
1711.6184, 1711.62, 0.93, -1.87, 56.191, OUT, F2
1708.0239, 1708.02, -4.73, 3.55, 129.170, OUT, F1
1707.3884, 1707.39, 3.35, -1.34, 106.304, OUT, F0
1704.3309, 1704.33, 4.82, 2.07, 102.725, OUT, F1
1703.0328, 1703.03, 1.47, 1.47, 93.323, OUT, F1
1701.4602, 1701.46, 0.86, 0.00, 71.858, OUT, F2
1699.2010, 1699.20, 2.94, 3.68, 93.323, OUT, F0
1695.3951, 1695.40, 5.94, 2.55, 74.217, OUT, F0
1695.3148, 1695.31, 3.45, -0.86, 71.858, OUT, F2
1694.1606, 1694.16, -7.07, -0.54, 146.526, OUT, F2
1693.8165, 1693.82, -5.91, 0.59, 129.170, OUT, F1
1692.9766, 1692.98, 0.00, 3.35, 106.304, OUT, F1
1692.4420, 1692.44, 3.68, 1.47, 93.323, OUT, F0
1691.5472, 1691.55, -3.34, -1.11, 139.497, OUT, F2
1690.5304, 1690.53, -1.77, -2.65, 66.953, OUT, F2
1690.1340, 1690.13, 5.71, 0.95, 53.245, OUT, F1
1689.5779, 1689.58, 5.09, -2.55, 74.217, OUT, F0
1689.3368, 1689.34, -0.70, 0.00, 100.899, OUT, F2
1688.9684, 1688.97, 5.97, 0.00, 91.354, OUT, F1
1688.9603, 1688.96, 5.21, -1.95, 109.793, OUT, F0
1688.1000, 1688.10, 3.49, 1.16, 132.184, OUT, F0
1687.8131, 1687.81, -5.21, -1.95, 109.793, OUT, F0
1687.6141, 1687.61, -6.79, -1.70, 136.608, OUT, F0
1687.0234, 1687.02, 2.39, -4.78, 83.127, OUT, F1
1685.9221, 1685.92, -2.09, -2.79, 100.899, OUT, F2
1684.7675, 1684.77, -0.93, 1.87, 56.191, OUT, F2
1683.8926, 1683.89, -2.79, -3.49, 100.899, OUT, F2
1683.6809, 1683.68, -2.01, -6.03, 106.304, OUT, F0
1681.8712, 1681.87, 6.19, 3.53, 66.953, OUT, F2
1679.2316, 1679.23, 4.31, -1.73, 71.858, OUT, F2
1678.7640, 1678.76, 3.08, 3.85, 87.315, OUT, F0
1676.0233, 1676.02, -5.77, -2.31, 133.671, OUT, F1
1674.3737, 1674.37, 4.42, -2.94, 93.323, OUT, F0
1674.3729, 1674.37, 4.38, 6.14, 69.439, OUT, F2
1673.3732, 1673.37, 3.58, 4.30, 97.168, OUT, F0
1673.0170, 1673.02, 4.42, 3.68, 93.323, OUT, F0
1670.6934, 1670.69, 3.21, -1.28, 111.506, OUT, F0
1668.8984, 1668.90, -1.98, -5.29, 108.060, OUT, F0
1668.6655, 1668.67, 4.98, -3.11, 114.872, OUT, F2
1667.9747, 1667.97, 2.43, -2.43, 80.970, OUT, F2
1667.4586, 1667.46, -4.08, -1.36, 104.527, OUT, F2
1665.8889, 1665.89, 0.00, 0.76, 89.352, OUT, F2
1665.8057, 1665.81, 4.95, 4.24, 99.047, OUT, F2
1664.5676, 1664.57, -7.06, -1.93, 111.506, OUT, F0
1664.3342, 1664.33, -4.41, -0.55, 142.341, OUT, F2
1663.0547, 1663.05, 5.78, 1.93, 111.506, OUT, F0
1662.2480, 1662.25, 5.58, -3.19, 83.127, OUT, F1
1661.9758, 1661.98, -2.15, 2.87, 97.168, OUT, F0
1661.3054, 1661.31, 1.16, -1.75, 132.184, OUT, F0
1661.1962, 1661.20, -0.95, -0.95, 53.245, OUT, F1
1660.6063, 1660.61, 3.97, 3.30, 108.060, OUT, F0
1660.4583, 1660.46, -3.85, -0.77, 87.315, OUT, F0
1659.6187, 1659.62, -6.54, 2.38, 122.974, OUT, F2
1659.6132, 1659.61, 5.60, 4.67, 56.191, OUT, F2
1658.7717, 1658.77, -2.65, 0.88, 66.953, OUT, F2
1658.7288, 1658.73, -1.75, 3.49, 132.184, OUT, F0
1657.2368, 1657.24, 1.87, 0.00, 56.191, OUT, F2
1656.3667, 1656.37, 0.89, -2.68, 64.393, OUT, F1
1654.8613, 1654.86, 0.74, 2.94, 93.323, OUT, F1
1651.3202, 1651.32, 5.36, -1.79, 64.393, OUT, F1
1649.1582, 1649.16, -4.76, 2.38, 122.974, OUT, F2
1645.2061, 1645.21, 4.31, 5.18, 71.858, OUT, F2
1644.1571, 1644.16, 0.67, -4.69, 106.304, OUT, F0
1643.9781, 1643.98, -5.69, 0.63, 113.199, OUT, F1
1643.8215, 1643.82, 4.47, -0.89, 64.393, OUT, F1
1643.1013, 1643.10, 0.88, 0.88, 66.953, OUT, F2
1641.5609, 1641.56, 3.79, 0.00, 89.352, OUT, F2
1639.4127, 1639.41, 1.16, 1.16, 132.184, OUT, F0
1638.6127, 1638.61, 3.08, 0.00, 87.315, OUT, F0
1637.3682, 1637.37, 1.73, 3.45, 71.858, OUT, F2
1635.9178, 1635.92, 4.75, 3.40, 104.527, OUT, F2
1635.2761, 1635.28, 5.39, 2.31, 87.315, OUT, F0
1634.5101, 1634.51, 3.24, -0.81, 80.970, OUT, F2
1634.2164, 1634.22, 1.73, 1.73, 71.858, OUT, F2
1633.6360, 1633.64, -1.34, -5.36, 106.304, OUT, F0
1633.5187, 1633.52, 3.73, -1.87, 56.191, OUT, F0
1632.8549, 1632.85, -2.57, -1.28, 111.506, OUT, F0
1632.7266, 1632.73, 6.20, 2.75, 102.725, OUT, F1
1632.1130, 1632.11, 0.00, 0.67, 106.304, OUT, F1
1632.0033, 1632.00, -6.98, 0.70, 100.899, OUT, F2
1630.8691, 1630.87, -3.57, -2.68, 64.393, OUT, F1
1630.4298, 1630.43, 4.76, 2.97, 122.974, OUT, F0
1627.2318, 1627.23, 3.35, 0.00, 106.304, OUT, F1
1625.7717, 1625.77, 4.91, -4.30, 116.527, OUT, F1
1624.7019, 1624.70, -6.06, -1.10, 142.341, OUT, F2
1624.2491, 1624.25, 3.26, -1.30, 109.793, OUT, F0
1623.4066, 1623.41, 0.89, -0.89, 64.393, OUT, F1
1622.5801, 1622.58, -3.90, -1.11, 139.497, OUT, F2
1620.3539, 1620.35, 4.19, -1.40, 100.899, OUT, F2
1619.7610, 1619.76, -5.15, 3.68, 93.323, OUT, F2
1616.7581, 1616.76, -1.75, -2.63, 69.439, OUT, F2
1616.3925, 1616.39, -2.80, 0.93, 56.191, OUT, F2
1615.9657, 1615.97, 3.58, 1.43, 97.168, OUT, F0
1613.8873, 1613.89, 1.87, -3.73, 56.191, OUT, F1
1613.3751, 1613.38, 2.59, -1.73, 71.858, OUT, F2
1613.3151, 1613.32, -1.62, -3.24, 80.970, OUT, F2
1612.7798, 1612.78, 0.61, 2.46, 116.527, OUT, F1
1611.5208, 1611.52, -1.52, 4.55, 89.352, OUT, F2
1611.3802, 1611.38, -7.37, 1.23, 116.527, OUT, F1
1609.3855, 1609.39, 4.16, 0.00, 126.102, OUT, F0
1608.5973, 1608.60, 3.74, 0.62, 114.872, OUT, F2
1607.6385, 1607.64, -2.79, 0.70, 100.899, OUT, F2
1605.6500, 1605.65, -3.24, 0.81, 80.970, OUT, F2
1602.0220, 1602.02, 3.16, 0.00, 113.199, OUT, F1
1600.6409, 1600.64, 6.62, 0.00, 93.323, OUT, F0
1600.1022, 1600.10, 5.94, -1.19, 122.974, OUT, F0
1600.0348, 1600.03, 1.19, 1.78, 126.102, OUT, F0
1599.5425, 1599.54, -7.82, -0.65, 109.793, OUT, F0
1597.0483, 1597.05, 0.67, 0.00, 106.304, OUT, F1
1596.7021, 1596.70, 2.68, -2.01, 106.304, OUT, F0
1596.4692, 1596.47, -1.73, -1.73, 71.858, OUT, F2
1595.7030, 1595.70, -0.93, 1.87, 56.191, OUT, F1
1595.2312, 1595.23, -3.45, 0.86, 71.858, OUT, F2
1594.7953, 1594.80, -3.68, 2.21, 93.323, OUT, F0
1594.6156, 1594.62, -2.94, -0.74, 93.323, OUT, F2
1593.1318, 1593.13, 4.05, 5.67, 80.970, OUT, F2
1591.6714, 1591.67, 4.98, 1.25, 114.872, OUT, F2
1591.4014, 1591.40, 4.67, 1.87, 56.191, OUT, F2
1591.2990, 1591.30, 6.20, 0.00, 102.725, OUT, F1
1591.1993, 1591.20, -2.21, 2.94, 93.323, OUT, F1
1590.3346, 1590.33, 5.15, -2.21, 93.323, OUT, F1
1590.2156, 1590.22, -3.79, -3.79, 113.199, OUT, F1
1589.9625, 1589.96, 5.35, 2.38, 122.974, OUT, F0
1589.6921, 1589.69, -0.81, 1.62, 80.970, OUT, F2
1589.6006, 1589.60, -6.23, 3.74, 114.872, OUT, F2
1589.3800, 1589.38, -6.14, -1.84, 116.527, OUT, F1
1588.8992, 1588.90, 7.37, 1.34, 106.304, OUT, F1
1587.7843, 1587.78, -4.08, -2.72, 104.527, OUT, F2
1586.4531, 1586.45, 5.61, -1.87, 114.872, OUT, F2
1586.0128, 1586.01, 5.94, -0.59, 122.974, OUT, F0
1585.9854, 1585.99, 1.25, -2.49, 114.872, OUT, F2
1585.9175, 1585.92, -0.67, -5.36, 106.304, OUT, F0
1583.7756, 1583.78, 0.53, -1.05, 154.632, OUT, F0
1583.4337, 1583.43, 2.97, 1.19, 122.974, OUT, F2
1583.4075, 1583.41, 3.92, 1.57, 85.241, OUT, F1
1580.7953, 1580.80, -3.57, 1.78, 126.102, OUT, F1
1578.2722, 1578.27, 6.75, -1.23, 116.527, OUT, F1
1576.3423, 1576.34, -2.01, 0.67, 106.304, OUT, F1
1576.1982, 1576.20, 5.94, -1.19, 126.102, OUT, F2
1575.8981, 1575.90, 3.26, 0.65, 109.793, OUT, F0
1575.7952, 1575.80, -2.79, 2.79, 100.899, OUT, F2
1574.9413, 1574.94, -4.14, 2.95, 129.170, OUT, F1
1574.9031, 1574.90, 3.79, 1.52, 89.352, OUT, F2
1574.7877, 1574.79, -2.42, 3.03, 118.164, OUT, F0
1574.5946, 1574.59, -2.87, 2.87, 97.168, OUT, F0
1573.1487, 1573.15, 3.57, 0.00, 126.102, OUT, F0
1572.9113, 1572.91, 0.00, 2.07, 102.725, OUT, F1
1572.3575, 1572.36, 6.19, 1.77, 66.953, OUT, F2
1570.8839, 1570.88, -0.59, -4.16, 122.974, OUT, F0
1569.5975, 1569.60, 3.58, -1.43, 97.168, OUT, F0
1569.2972, 1569.30, -5.35, 2.97, 122.974, OUT, F2
1568.7643, 1568.76, 2.09, 0.00, 100.899, OUT, F2
1568.7294, 1568.73, 2.57, -1.93, 111.506, OUT, F0
1567.5341, 1567.53, 1.19, -2.38, 126.102, OUT, F0
1566.6199, 1566.62, 5.15, 1.47, 93.323, OUT, F0
1566.2864, 1566.29, -0.70, 0.70, 100.899, OUT, F2
1566.0873, 1566.09, -4.88, 0.70, 100.899, OUT, F2
1565.3202, 1565.32, -1.84, 2.46, 116.527, OUT, F1
1564.7117, 1564.71, -2.86, -4.76, 53.245, OUT, F1
1563.8562, 1563.86, 1.77, -1.18, 129.170, OUT, F1
1563.7052, 1563.71, 6.95, 0.63, 113.199, OUT, F1
1561.7804, 1561.78, 2.21, -0.74, 93.323, OUT, F0
1560.0208, 1560.02, -4.16, 3.57, 126.102, OUT, F1
1559.6134, 1559.61, 2.26, -0.57, 136.608, OUT, F0
1558.4725, 1558.47, 0.00, 3.07, 116.527, OUT, F1
1557.8237, 1557.82, -5.78, 1.28, 111.506, OUT, F1
1557.6202, 1557.62, -4.16, -1.19, 126.102, OUT, F2
1556.3021, 1556.30, 0.00, 1.75, 69.439, OUT, F2
1555.2769, 1555.28, 4.56, 3.91, 109.793, OUT, F0
1553.8632, 1553.86, 0.77, -3.08, 87.315, OUT, F0
1553.5504, 1553.55, 2.63, -1.75, 69.439, OUT, F2
1553.4723, 1553.47, 0.00, 2.01, 106.304, OUT, F1
1553.1755, 1553.18, 5.35, 1.19, 122.974, OUT, F2
1551.3877, 1551.39, -5.35, 0.59, 122.974, OUT, F0
1550.6174, 1550.62, -2.21, -1.47, 93.323, OUT, F2
1550.6008, 1550.60, 3.16, -2.53, 113.199, OUT, F1
1550.4078, 1550.41, -7.71, -2.20, 142.341, OUT, F2
1550.0941, 1550.09, -1.90, 4.43, 113.199, OUT, F1
1548.9755, 1548.98, 5.13, -3.85, 111.506, OUT, F1
1547.9474, 1547.95, -3.79, 0.00, 89.352, OUT, F2
1547.8401, 1547.84, 1.77, -2.65, 66.953, OUT, F2
1545.9968, 1546.00, -3.58, 2.15, 97.168, OUT, F0
1545.6588, 1545.66, -1.52, 3.79, 89.352, OUT, F2
1545.4044, 1545.40, -1.87, -0.93, 56.191, OUT, F2
1544.2720, 1544.27, -8.48, -1.82, 118.164, OUT, F0
1543.8152, 1543.82, 6.14, -3.07, 116.527, OUT, F1
1543.1240, 1543.12, 3.98, 2.39, 83.127, OUT, F1
1542.2952, 1542.30, 4.38, -1.75, 69.439, OUT, F2
1542.0042, 1542.00, 2.61, -1.95, 109.793, OUT, F0
1540.9458, 1540.95, -0.58, -1.16, 132.184, OUT, F0
1540.1548, 1540.15, -0.72, 2.87, 97.168, OUT, F0
1538.8055, 1538.81, -7.92, -2.26, 136.608, OUT, F0
1538.1941, 1538.19, -4.08, 1.36, 104.527, OUT, F2
1537.8972, 1537.90, 5.35, 1.19, 122.974, OUT, F0
1537.8715, 1537.87, 4.69, -2.01, 106.304, OUT, F0
1536.1906, 1536.19, 4.67, 0.93, 56.191, OUT, F1
1536.1534, 1536.15, 3.98, -0.80, 83.127, OUT, F1
1535.3796, 1535.38, 0.95, -2.86, 53.245, OUT, F1
1534.5854, 1534.59, 2.80, -5.60, 56.191, OUT, F1
1534.0958, 1534.10, -3.55, 3.55, 129.170, OUT, F1
1534.0084, 1534.01, 3.16, -5.06, 113.199, OUT, F1
1533.2799, 1533.28, -4.31, -0.86, 71.858, OUT, F2
1531.9712, 1531.97, 2.80, 5.60, 56.191, OUT, F2
1529.8584, 1529.86, 6.53, 2.80, 56.191, OUT, F0
1529.3761, 1529.38, -0.78, 1.57, 85.241, OUT, F1
1527.8502, 1527.85, 5.60, 5.60, 56.191, OUT, F2
1527.7117, 1527.71, 4.70, 1.57, 85.241, OUT, F1
1527.0013, 1527.00, 3.81, -2.86, 53.245, OUT, F1
1526.9299, 1526.93, 0.00, 2.43, 80.970, OUT, F2
1526.1643, 1526.16, -0.67, 0.00, 106.304, OUT, F1
1525.9070, 1525.91, 0.67, -0.67, 106.304, OUT, F0
1523.9969, 1524.00, 5.29, -1.98, 108.060, OUT, F0
1523.7466, 1523.75, -6.55, -3.57, 121.387, OUT, F0
1522.5526, 1522.55, 5.94, 0.00, 122.974, OUT, F2
1522.3801, 1522.38, 1.73, 6.90, 71.858, OUT, F2
1521.9462, 1521.95, 4.67, -1.87, 56.191, OUT, F1
1521.9197, 1521.92, 0.70, 0.70, 100.899, OUT, F2
1521.6252, 1521.63, -0.89, 0.89, 64.393, OUT, F1
1521.4724, 1521.47, -6.79, 1.13, 136.608, OUT, F0
1521.4493, 1521.45, -1.62, -1.62, 80.970, OUT, F2
1520.2518, 1520.25, 1.47, -0.74, 93.323, OUT, F2
1519.9083, 1519.91, -7.27, 1.21, 118.164, OUT, F0
