Spot weight, MU count, T [cm], U [cm], Energy [MeV], Preabsorber, Field
4304.4277, 4304.43, 5.17, -0.94, 133.671, OUT, F2
4300.3350, 4300.33, 2.35, -1.41, 136.608, OUT, F1
4300.1909, 4300.19, -3.76, -3.29, 121.387, OUT, F0
4299.4214, 4299.42, -5.64, 0.47, 146.526, OUT, F2
4298.9844, 4298.98, -1.41, -1.88, 91.354, OUT, F1
4297.7769, 4297.78, -4.23, 0.94, 116.527, OUT, F0
4297.2588, 4297.26, -0.94, 2.82, 135.146, OUT, F0
4294.2832, 4294.28, -5.17, 0.94, 145.141, OUT, F1
4293.8960, 4293.90, -1.41, 2.82, 118.164, OUT, F1
4292.0537, 4292.05, 0.94, 3.76, 83.127, OUT, F0
4288.7520, 4288.75, -2.35, 1.88, 114.872, OUT, F2
4286.2739, 4286.27, 4.70, 2.35, 130.684, OUT, F0
4284.4668, 4284.47, -0.47, 4.70, 87.315, OUT, F2
4282.6694, 4282.67, 6.11, 2.82, 106.304, OUT, F0
4280.9468, 4280.95, 4.23, 3.29, 91.354, OUT, F1
4277.5396, 4277.54, -5.17, 2.82, 145.141, OUT, F1
4274.9678, 4274.97, -6.58, 0.47, 127.643, OUT, F1
4274.4219, 4274.42, 6.58, 1.88, 100.899, OUT, F0
4274.3857, 4274.39, 0.94, -0.94, 151.967, OUT, F0
4269.1162, 4269.12, 3.76, 3.29, 91.354, OUT, F1
4268.0952, 4268.10, -3.29, 4.70, 127.643, OUT, F1
4266.6123, 4266.61, 0.94, 5.64, 80.970, OUT, F2
4262.2998, 4262.30, 2.82, 3.76, 80.970, OUT, F2
4256.2773, 4256.28, -2.82, 3.76, 104.527, OUT, F2
4254.2295, 4254.23, -1.41, -0.94, 108.060, OUT, F1
4250.1250, 4250.13, 6.11, 1.88, 99.047, OUT, F2
4247.6060, 4247.61, 0.94, 3.29, 91.354, OUT, F1
4234.5439, 4234.54, 0.00, 0.47, 127.643, OUT, F1
4229.7661, 4229.77, -1.41, 4.70, 111.506, OUT, F0
4229.1182, 4229.12, -3.76, -1.41, 138.058, OUT, F2
4228.2637, 4228.26, -4.23, 1.41, 133.671, OUT, F2
4226.8047, 4226.80, -5.64, -1.41, 133.671, OUT, F2
4226.7158, 4226.72, -4.23, -4.23, 116.527, OUT, F0
4225.9722, 4225.97, -1.88, 1.88, 122.974, OUT, F1
4221.4414, 4221.44, -2.82, 4.70, 109.793, OUT, F2
4219.4702, 4219.47, 5.17, -2.82, 127.643, OUT, F1
4207.4102, 4207.41, 3.29, 4.70, 76.519, OUT, F0
4205.4170, 4205.42, -5.17, 2.82, 121.387, OUT, F0
4196.8130, 4196.81, -0.94, -4.70, 121.387, OUT, F0
4196.0000, 4196.00, 1.41, -2.82, 91.354, OUT, F1
4195.7822, 4195.78, 5.64, 2.35, 66.953, OUT, F2
4195.1743, 4195.17, -5.64, 0.00, 146.526, OUT, F2
4191.5376, 4191.54, 3.29, 3.29, 106.304, OUT, F0
4190.7202, 4190.72, 1.41, -3.29, 56.191, OUT, F1
4184.3442, 4184.34, 1.41, -1.88, 118.164, OUT, F1
4180.0293, 4180.03, -0.94, 2.82, 118.164, OUT, F1
4178.8345, 4178.83, -4.70, 1.88, 133.671, OUT, F2
4178.5054, 4178.51, 3.76, -3.29, 89.352, OUT, F0
4177.9878, 4177.99, -2.35, -3.29, 121.387, OUT, F0
4177.4229, 4177.42, 3.76, 0.00, 130.684, OUT, F0
4176.5825, 4176.58, 1.88, -3.76, 99.047, OUT, F2
4175.0586, 4175.06, 4.70, 0.00, 145.141, OUT, F1
4174.7822, 4174.78, 2.82, -0.47, 129.170, OUT, F2
4173.3354, 4173.34, 0.94, 0.94, 114.872, OUT, F2
4172.7349, 4172.73, 5.64, 3.29, 111.506, OUT, F0
4167.7319, 4167.73, 3.76, 4.70, 76.519, OUT, F0
4164.8721, 4164.87, 5.17, 0.94, 130.684, OUT, F0
4163.8740, 4163.87, 0.00, -0.94, 108.060, OUT, F1
4163.3701, 4163.37, 2.82, 4.70, 80.970, OUT, F2
4158.2251, 4158.23, 5.64, 3.29, 66.953, OUT, F2
4156.4937, 4156.49, -0.47, 0.47, 155.952, OUT, F0
4147.1279, 4147.13, -3.29, 3.29, 80.970, OUT, F2
4143.2617, 4143.26, -0.94, 0.94, 151.967, OUT, F0
4142.9126, 4142.91, -5.17, 0.00, 145.141, OUT, F1
4142.3628, 4142.36, 3.76, -3.76, 113.199, OUT, F1
4139.7446, 4139.74, -3.76, -4.23, 97.168, OUT, F1
4137.3154, 4137.32, 5.17, -3.76, 122.974, OUT, F1
4136.7935, 4136.79, -7.52, -1.88, 146.526, OUT, F2
4132.5190, 4132.52, 5.64, -3.76, 122.974, OUT, F1
4131.1172, 4131.12, -6.58, -3.29, 138.058, OUT, F2
4127.2339, 4127.23, 6.11, -0.47, 111.506, OUT, F0
4125.6768, 4125.68, 4.23, 1.41, 113.199, OUT, F1
4124.1152, 4124.12, 4.23, -2.82, 100.899, OUT, F0
4119.9878, 4119.99, 2.35, -4.70, 93.323, OUT, F2
4107.9292, 4107.93, 4.23, 3.76, 111.506, OUT, F0
4107.5161, 4107.52, -5.64, -3.76, 121.387, OUT, F0
4107.3271, 4107.33, 0.94, 2.35, 126.102, OUT, F0
4102.8477, 4102.85, -5.64, 0.47, 140.924, OUT, F1
4096.4673, 4096.47, -1.41, -4.70, 116.527, OUT, F0
4093.5649, 4093.56, -3.29, 1.88, 119.784, OUT, F2
4091.8276, 4091.83, 2.35, -2.35, 116.527, OUT, F0
4091.2432, 4091.24, -1.88, 1.41, 118.164, OUT, F1
4086.7842, 4086.78, 0.47, 3.76, 106.304, OUT, F0
4085.4717, 4085.47, 1.88, 1.41, 145.141, OUT, F1
4083.2310, 4083.23, -4.23, -2.82, 127.643, OUT, F1
4079.2063, 4079.21, 1.88, 0.47, 153.304, OUT, F1
4078.9924, 4078.99, -1.41, -3.29, 130.684, OUT, F0
4078.9270, 4078.93, 4.23, 0.94, 135.146, OUT, F0
4078.8521, 4078.85, 3.29, 1.88, 114.872, OUT, F2
4077.9270, 4077.93, 4.70, 0.47, 126.102, OUT, F0
4076.2175, 4076.22, -6.11, 1.41, 108.060, OUT, F1
4075.7986, 4075.80, 3.29, 5.64, 100.899, OUT, F0
4073.7625, 4073.76, 5.17, 3.29, 104.527, OUT, F2
4070.1321, 4070.13, 1.41, -1.88, 135.146, OUT, F0
4066.1724, 4066.17, -5.17, 3.76, 127.643, OUT, F1
4065.4529, 4065.45, -3.76, 3.29, 116.527, OUT, F0
4062.4524, 4062.45, -6.11, -1.88, 127.643, OUT, F1
4059.0444, 4059.04, -3.29, 1.41, 124.545, OUT, F2
4056.8928, 4056.89, 0.47, 0.00, 127.643, OUT, F1
4051.1948, 4051.19, -1.41, 0.47, 124.545, OUT, F2
4048.7869, 4048.79, -0.94, -1.41, 155.952, OUT, F0
4047.9988, 4048.00, -4.23, -4.70, 116.527, OUT, F0
4043.9734, 4043.97, 3.29, -2.35, 95.260, OUT, F0
4035.4163, 4035.42, 0.00, 2.82, 130.684, OUT, F0
4030.1631, 4030.16, 3.29, 2.35, 111.506, OUT, F0
4028.5813, 4028.58, -4.70, -0.47, 142.341, OUT, F2
4021.0137, 4021.01, 2.35, -4.70, 89.352, OUT, F0
4020.8210, 4020.82, -2.35, -3.76, 99.047, OUT, F2
4019.4243, 4019.42, 4.23, 0.00, 119.784, OUT, F2
4019.1997, 4019.20, 0.00, 4.70, 91.354, OUT, F1
4016.8977, 4016.90, -3.29, -1.88, 108.060, OUT, F1
4009.8198, 4009.82, 1.41, -3.76, 104.527, OUT, F2
4009.1641, 4009.16, 5.17, 1.88, 113.199, OUT, F1
4007.8643, 4007.86, -2.82, 0.47, 129.170, OUT, F2
4007.5942, 4007.59, -6.58, 0.94, 146.526, OUT, F2
3996.4624, 3996.46, 0.00, -3.76, 121.387, OUT, F0
3993.7061, 3993.71, -1.41, 3.76, 93.323, OUT, F2
3991.8362, 3991.84, 4.70, 5.17, 100.899, OUT, F0
3979.6787, 3979.68, 2.82, 1.88, 116.527, OUT, F0
3977.3086, 3977.31, -0.47, -0.94, 159.859, OUT, F0
3975.4639, 3975.46, -7.05, 0.47, 122.974, OUT, F1
3975.0762, 3975.08, -1.41, 4.23, 93.323, OUT, F2
3973.1633, 3973.16, -5.64, 2.35, 139.497, OUT, F0
3954.9448, 3954.94, -0.94, 3.29, 118.164, OUT, F1
3953.3115, 3953.31, -1.88, 2.82, 118.164, OUT, F1
3953.2180, 3953.22, -1.88, 3.76, 122.974, OUT, F1
3952.8354, 3952.84, -0.94, 0.00, 151.967, OUT, F0
3947.1853, 3947.19, -1.41, 0.00, 102.725, OUT, F1
3941.4097, 3941.41, 4.23, -2.82, 118.164, OUT, F1
3941.0137, 3941.01, -0.94, 0.47, 119.784, OUT, F2
3937.4402, 3937.44, -2.35, -1.88, 97.168, OUT, F1
3935.8850, 3935.89, -7.05, -0.47, 150.621, OUT, F2
3931.7029, 3931.70, 1.88, -4.70, 95.260, OUT, F0
3928.8257, 3928.83, 4.70, -3.29, 109.793, OUT, F2
3918.0090, 3918.01, 4.23, -0.94, 140.924, OUT, F1
3915.9617, 3915.96, -2.35, 0.00, 135.146, OUT, F0
3912.6541, 3912.65, 1.88, -4.23, 85.241, OUT, F1
3911.7661, 3911.77, -0.94, -3.76, 126.102, OUT, F0
3911.6077, 3911.61, 6.58, 0.00, 76.519, OUT, F0
3911.5000, 3911.50, 1.88, 2.35, 121.387, OUT, F0
3907.9221, 3907.92, 5.17, -1.88, 133.671, OUT, F2
3907.0337, 3907.03, 1.88, 3.76, 106.304, OUT, F0
3903.8762, 3903.88, 6.11, 0.00, 111.506, OUT, F0
3903.6558, 3903.66, 0.00, -0.47, 124.545, OUT, F2
3902.2900, 3902.29, 0.00, 3.29, 87.315, OUT, F2
3898.9683, 3898.97, -3.76, 4.23, 127.643, OUT, F1
3897.1179, 3897.12, -0.47, 2.82, 130.684, OUT, F0
3886.3230, 3886.32, 4.23, -1.41, 119.784, OUT, F2
3879.6360, 3879.64, 0.47, 0.94, 114.872, OUT, F2
3878.7087, 3878.71, 4.70, 1.88, 126.102, OUT, F0
3877.9653, 3877.97, -0.47, 4.23, 87.315, OUT, F2
3872.7407, 3872.74, 2.82, 0.47, 153.304, OUT, F1
3870.4355, 3870.44, 0.47, 0.00, 119.784, OUT, F2
3869.6846, 3869.68, -2.35, 3.76, 111.506, OUT, F0
3868.8799, 3868.88, -0.47, 3.76, 106.304, OUT, F0
3868.5300, 3868.53, -4.23, 2.82, 95.260, OUT, F0
3867.1538, 3867.15, -7.05, 0.94, 116.527, OUT, F0
3864.4551, 3864.46, -5.17, -1.88, 111.506, OUT, F0
3862.5459, 3862.55, -3.29, -3.76, 99.047, OUT, F2
3860.1577, 3860.16, -7.52, 1.88, 135.146, OUT, F0
3855.6963, 3855.70, -1.88, -3.76, 93.323, OUT, F2
3854.3823, 3854.38, 4.70, 0.00, 121.387, OUT, F0
3850.0195, 3850.02, -0.94, 2.82, 93.323, OUT, F2
3847.1675, 3847.17, -0.94, 2.35, 135.146, OUT, F0
3847.0791, 3847.08, -5.17, -0.47, 145.141, OUT, F1
3841.9600, 3841.96, -6.11, 2.35, 138.058, OUT, F2
3840.6147, 3840.61, -6.58, 1.88, 142.341, OUT, F2
3831.3926, 3831.39, -0.94, -3.76, 78.769, OUT, F1
3830.8567, 3830.86, -3.29, 2.82, 104.527, OUT, F2
3816.8369, 3816.84, 5.64, -0.47, 138.058, OUT, F2
3810.0342, 3810.03, 6.58, 0.00, 100.899, OUT, F0
3807.0017, 3807.00, -2.82, 1.41, 124.545, OUT, F2
3799.8052, 3799.81, 0.47, -3.76, 74.217, OUT, F2
3799.1011, 3799.10, 2.35, 3.76, 80.970, OUT, F2
3795.6753, 3795.68, 6.11, 0.47, 111.506, OUT, F0
3795.6055, 3795.61, 1.41, 0.47, 139.497, OUT, F0
3787.0981, 3787.10, 1.41, 1.41, 130.684, OUT, F0
3781.3926, 3781.39, -4.70, -2.82, 132.184, OUT, F1
3778.5972, 3778.60, 1.41, 2.82, 114.872, OUT, F2
3772.8198, 3772.82, 1.88, 0.47, 129.170, OUT, F2
3770.9827, 3770.98, 6.11, 0.94, 132.184, OUT, F1
3767.8962, 3767.90, 4.23, -1.41, 140.924, OUT, F1
3765.9219, 3765.92, -1.41, -2.35, 119.784, OUT, F2
3762.2732, 3762.27, -7.05, -2.35, 130.684, OUT, F0
3760.6113, 3760.61, 4.23, -0.47, 124.545, OUT, F2
3759.3733, 3759.37, 4.23, -4.70, 80.970, OUT, F2
3758.8254, 3758.83, 3.76, -2.35, 109.793, OUT, F2
3755.8518, 3755.85, 3.29, -2.82, 109.793, OUT, F2
3755.4893, 3755.49, -0.94, 2.82, 71.858, OUT, F1
3752.0583, 3752.06, 3.29, 4.23, 100.899, OUT, F0
3749.7319, 3749.73, -6.58, -3.76, 121.387, OUT, F0
3746.4729, 3746.47, 0.47, -2.82, 91.354, OUT, F1
3741.8438, 3741.84, 5.64, -1.41, 138.058, OUT, F2
3732.6096, 3732.61, -6.58, 1.88, 139.497, OUT, F0
3728.9958, 3729.00, -3.29, -4.70, 116.527, OUT, F0
3717.8276, 3717.83, -1.41, 3.29, 93.323, OUT, F2
3717.5505, 3717.55, -6.58, 0.00, 150.621, OUT, F2
3714.1167, 3714.12, 3.29, -4.23, 108.060, OUT, F1
3713.5342, 3713.53, -6.11, -0.94, 136.608, OUT, F1
3711.7129, 3711.71, 0.94, 2.82, 116.527, OUT, F0
3709.3982, 3709.40, 3.29, 1.41, 119.784, OUT, F2
3707.3711, 3707.37, -2.35, -1.88, 133.671, OUT, F2
3703.0886, 3703.09, -8.93, -0.94, 135.146, OUT, F0
3698.4519, 3698.45, -1.88, 4.23, 118.164, OUT, F1
3697.9526, 3697.95, -4.70, 2.82, 119.784, OUT, F2
3697.7847, 3697.78, -0.94, -4.70, 87.315, OUT, F2
3697.5823, 3697.58, -3.76, 0.94, 129.170, OUT, F2
3693.9036, 3693.90, 2.82, -4.23, 87.315, OUT, F2
3690.3352, 3690.34, 0.00, -4.23, 56.191, OUT, F1
3688.6782, 3688.68, 2.35, -3.29, 91.354, OUT, F1
3680.0237, 3680.02, -4.70, 3.76, 122.974, OUT, F1
3677.5525, 3677.55, 3.29, -4.23, 89.352, OUT, F0
3666.1523, 3666.15, -0.47, -2.35, 147.901, OUT, F0
3664.1201, 3664.12, -3.76, 2.35, 127.643, OUT, F1
3662.3108, 3662.31, 3.29, -2.82, 89.352, OUT, F0
3654.5068, 3654.51, -3.76, 0.94, 127.643, OUT, F1
3650.9297, 3650.93, 5.17, 1.88, 95.260, OUT, F0
3648.5117, 3648.51, -4.23, -0.47, 132.184, OUT, F1
3648.2847, 3648.28, -6.58, -3.29, 121.387, OUT, F0
3642.2795, 3642.28, -8.93, -1.41, 135.146, OUT, F0
3642.1646, 3642.16, -1.88, -4.70, 111.506, OUT, F0
3633.7280, 3633.73, 5.17, 2.82, 109.793, OUT, F2
3632.7236, 3632.72, 4.23, 1.41, 119.784, OUT, F2
3629.8350, 3629.83, 0.94, 0.94, 140.924, OUT, F1
3628.5750, 3628.57, 3.29, 3.29, 91.354, OUT, F1
3622.6792, 3622.68, 0.94, 5.17, 80.970, OUT, F2
3611.1536, 3611.15, -5.64, 4.70, 114.872, OUT, F2
3599.8682, 3599.87, 6.11, 3.29, 80.970, OUT, F2
3590.3660, 3590.37, 3.29, 5.17, 100.899, OUT, F0
3588.0886, 3588.09, 3.76, 3.76, 80.970, OUT, F2
3585.4756, 3585.48, 3.29, 4.70, 80.970, OUT, F2
3584.0857, 3584.09, 5.17, 3.29, 95.260, OUT, F0
3583.4080, 3583.41, -0.94, -5.64, 80.970, OUT, F2
3580.4678, 3580.47, 4.70, 2.82, 109.793, OUT, F2
3578.3167, 3578.32, -4.70, -0.94, 133.671, OUT, F2
3574.7615, 3574.76, -5.17, -2.35, 136.608, OUT, F1
3574.1416, 3574.14, 0.47, 2.35, 127.643, OUT, F1
3574.0547, 3574.05, -1.88, -4.70, 78.769, OUT, F1
3563.3218, 3563.32, 0.00, -4.23, 71.858, OUT, F1
3562.5520, 3562.55, -2.82, 1.88, 118.164, OUT, F1
3562.1541, 3562.15, -5.17, -1.41, 133.671, OUT, F2
3556.2063, 3556.21, -4.70, -2.82, 126.102, OUT, F0
3552.1406, 3552.14, 2.82, 0.94, 124.545, OUT, F2
3550.1897, 3550.19, 1.41, -4.70, 78.769, OUT, F1
3547.1948, 3547.19, -7.05, 0.47, 142.341, OUT, F2
3540.4167, 3540.42, -5.64, 0.47, 126.102, OUT, F0
3536.1042, 3536.10, 0.47, 3.76, 59.022, OUT, F2
3534.8801, 3534.88, 0.94, 1.88, 109.793, OUT, F2
3534.1682, 3534.17, 5.17, 4.23, 111.506, OUT, F0
3532.6399, 3532.64, 5.17, 2.82, 97.168, OUT, F1
3524.0581, 3524.06, -7.05, -1.41, 118.164, OUT, F1
3517.9072, 3517.91, -0.94, 1.88, 139.497, OUT, F0
3515.8489, 3515.85, 4.23, 0.94, 124.545, OUT, F2
3513.2737, 3513.27, 6.11, 3.29, 100.899, OUT, F0
3505.6675, 3505.67, -0.47, -4.23, 71.858, OUT, F1
3503.1577, 3503.16, 5.17, -4.23, 91.354, OUT, F1
3500.2925, 3500.29, 6.58, -0.94, 104.527, OUT, F2
3499.6042, 3499.60, 4.70, 3.29, 66.953, OUT, F2
3496.5808, 3496.58, -4.70, 0.47, 133.671, OUT, F2
3496.2771, 3496.28, -0.47, 2.35, 122.974, OUT, F1
3496.2185, 3496.22, 1.88, -3.76, 85.241, OUT, F1
3495.3477, 3495.35, -0.47, -2.35, 109.793, OUT, F2
3489.3181, 3489.32, 0.94, -1.41, 119.784, OUT, F2
3489.2244, 3489.22, -1.41, 0.00, 124.545, OUT, F2
3486.4663, 3486.47, 2.82, 6.11, 100.899, OUT, F0
3483.9719, 3483.97, -4.23, 1.41, 116.527, OUT, F0
3481.0845, 3481.08, 0.94, -4.23, 78.769, OUT, F1
3480.2957, 3480.30, -2.35, -3.76, 111.506, OUT, F0
3479.4382, 3479.44, -2.82, -2.82, 126.102, OUT, F0
3467.1919, 3467.19, 6.58, 0.47, 100.899, OUT, F0
3459.6204, 3459.62, -2.35, -4.23, 111.506, OUT, F0
3455.9880, 3455.99, -2.35, 2.35, 104.527, OUT, F2
3453.4155, 3453.42, -2.82, -4.70, 93.323, OUT, F2
3451.1934, 3451.19, -4.70, 0.00, 126.102, OUT, F0
3448.7297, 3448.73, -1.88, 1.41, 139.497, OUT, F0
3448.3025, 3448.30, 5.17, 4.23, 93.323, OUT, F2
3445.2510, 3445.25, 0.94, -0.94, 122.974, OUT, F1
3441.3088, 3441.31, 5.17, -0.47, 145.141, OUT, F1
3436.5737, 3436.57, 6.11, -0.94, 111.506, OUT, F0
3429.7788, 3429.78, -1.88, 0.47, 85.241, OUT, F1
3425.3240, 3425.32, 0.00, 1.88, 127.643, OUT, F1
3422.7798, 3422.78, -1.41, 1.41, 119.784, OUT, F2
3420.1440, 3420.14, -6.58, -2.82, 142.341, OUT, F2
3413.8459, 3413.85, -0.94, -0.94, 155.952, OUT, F0
3412.7290, 3412.73, 1.41, -4.23, 56.191, OUT, F1
3410.7371, 3410.74, 0.00, 3.76, 85.241, OUT, F1
3409.9177, 3409.92, -1.41, -3.29, 78.769, OUT, F1
3409.0674, 3409.07, -2.82, -3.76, 116.527, OUT, F0
3400.0361, 3400.04, 6.11, 1.88, 111.506, OUT, F0
3398.2249, 3398.22, -4.70, 4.70, 104.527, OUT, F2
3392.2249, 3392.22, 6.58, 0.94, 89.352, OUT, F0
3391.4600, 3391.46, 2.35, 0.00, 147.901, OUT, F0
3386.0740, 3386.07, 6.11, 1.41, 127.643, OUT, F1
3385.9487, 3385.95, 4.23, -2.35, 100.899, OUT, F0
3383.1599, 3383.16, 6.58, -0.47, 104.527, OUT, F2
3374.0881, 3374.09, 5.64, -2.35, 124.545, OUT, F2
3373.5781, 3373.58, -2.35, 0.00, 133.671, OUT, F2
3366.7866, 3366.79, 4.70, 0.47, 132.184, OUT, F1
3366.2241, 3366.22, 1.88, 1.88, 114.872, OUT, F2
3363.3215, 3363.32, 1.41, -2.82, 114.872, OUT, F2
3361.7778, 3361.78, 2.35, 2.82, 109.793, OUT, F2
3353.0400, 3353.04, -0.47, -0.47, 155.952, OUT, F0
3350.2910, 3350.29, -3.29, -1.41, 138.058, OUT, F2
3349.2148, 3349.21, -6.11, -0.94, 106.304, OUT, F0
3345.7407, 3345.74, 4.70, 2.35, 124.545, OUT, F2
3345.1165, 3345.12, -3.29, -4.23, 116.527, OUT, F0
3344.9702, 3344.97, 6.11, 1.41, 111.506, OUT, F0
3344.6504, 3344.65, -2.82, -0.94, 108.060, OUT, F1
3342.6736, 3342.67, 0.47, -3.76, 95.260, OUT, F0
3339.0959, 3339.10, 3.29, 0.47, 143.746, OUT, F0
3336.2476, 3336.25, -0.47, 1.41, 109.793, OUT, F2
3335.7283, 3335.73, -0.47, -1.88, 109.793, OUT, F2
3335.5083, 3335.51, 1.88, -0.94, 136.608, OUT, F1
3327.6223, 3327.62, 5.64, -4.23, 118.164, OUT, F1
3324.9500, 3324.95, -8.46, -1.88, 116.527, OUT, F0
3323.7971, 3323.80, 6.11, -1.41, 89.352, OUT, F0
3319.1997, 3319.20, -6.11, 1.88, 146.526, OUT, F2
3317.9111, 3317.91, 2.35, 1.41, 140.924, OUT, F1
3315.3904, 3315.39, -4.70, 0.94, 116.527, OUT, F0
3309.8430, 3309.84, 0.00, -1.41, 159.859, OUT, F0
3308.0051, 3308.01, 5.17, 1.41, 126.102, OUT, F0
3305.0576, 3305.06, -5.64, -1.88, 130.684, OUT, F0
3299.8086, 3299.81, 4.70, 4.23, 99.047, OUT, F2
3298.6218, 3298.62, 1.41, -5.17, 95.260, OUT, F0
3297.1082, 3297.11, -4.70, 2.82, 87.315, OUT, F2
3291.5859, 3291.59, 4.23, -0.47, 116.527, OUT, F0
3287.7998, 3287.80, 5.64, 0.00, 133.671, OUT, F2
3286.8198, 3286.82, -3.29, 3.76, 95.260, OUT, F0
3278.9614, 3278.96, 3.76, 3.76, 106.304, OUT, F0
3278.4436, 3278.44, 0.94, -4.23, 111.506, OUT, F0
3276.2437, 3276.24, -4.23, -0.94, 130.684, OUT, F0
3266.3269, 3266.33, -0.47, -1.41, 119.784, OUT, F2
3262.2791, 3262.28, -2.82, 1.88, 126.102, OUT, F0
3262.0505, 3262.05, 6.11, -0.94, 89.352, OUT, F0
3259.8149, 3259.81, 1.88, -4.23, 56.191, OUT, F1
3256.9834, 3256.98, -6.58, 1.41, 127.643, OUT, F1
3251.3069, 3251.31, 3.29, 0.00, 124.545, OUT, F2
3250.9424, 3250.94, 6.58, 0.47, 76.519, OUT, F0
3242.5168, 3242.52, -2.82, 3.76, 122.974, OUT, F1
3236.9780, 3236.98, 7.05, 2.35, 76.519, OUT, F0
3236.1880, 3236.19, 5.64, 0.94, 133.671, OUT, F2
3233.3176, 3233.32, -3.76, -1.88, 111.506, OUT, F0
3231.0823, 3231.08, 2.82, 3.76, 76.519, OUT, F0
3213.1619, 3213.16, -3.29, -4.70, 93.323, OUT, F2
3210.6772, 3210.68, 0.94, -4.70, 104.527, OUT, F2
3202.8213, 3202.82, -2.82, 4.23, 118.164, OUT, F1
3202.2178, 3202.22, -3.29, 2.82, 80.970, OUT, F2
3196.7415, 3196.74, 0.47, 0.00, 155.952, OUT, F0
3196.6128, 3196.61, -3.76, -4.23, 99.047, OUT, F2
3190.1753, 3190.18, 1.88, -5.17, 56.191, OUT, F1
3187.5532, 3187.55, 1.41, -4.23, 99.047, OUT, F2
3178.5488, 3178.55, -2.35, 2.35, 80.970, OUT, F2
3176.1360, 3176.14, -1.41, 2.35, 118.164, OUT, F1
3174.2720, 3174.27, 1.88, 2.82, 109.793, OUT, F2
3173.3230, 3173.32, -1.88, 3.29, 97.168, OUT, F1
3171.6746, 3171.67, 0.94, -3.76, 111.506, OUT, F0
3167.5349, 3167.53, -2.82, 0.47, 108.060, OUT, F1
3166.6836, 3166.68, 2.82, 2.35, 97.168, OUT, F1
3159.7043, 3159.70, -0.94, 4.70, 102.725, OUT, F1
3155.2490, 3155.25, 4.23, 2.35, 109.793, OUT, F2
3154.5979, 3154.60, 3.76, 2.35, 64.393, OUT, F1
3153.9561, 3153.96, -0.47, -1.41, 102.725, OUT, F1
3143.1128, 3143.11, -3.76, -4.70, 116.527, OUT, F0
3143.0862, 3143.09, -1.88, -4.23, 78.769, OUT, F1
3139.8896, 3139.89, -5.17, 1.41, 133.671, OUT, F2
3139.8252, 3139.83, -3.76, 4.70, 113.199, OUT, F1
3138.3330, 3138.33, 5.17, 1.88, 126.102, OUT, F0
3137.2644, 3137.26, -3.76, -2.82, 118.164, OUT, F1
3135.2410, 3135.24, -5.17, -0.94, 140.924, OUT, F1
3132.4163, 3132.42, -3.76, 0.47, 126.102, OUT, F0
3127.3420, 3127.34, 3.76, 0.00, 140.924, OUT, F1
3125.8940, 3125.89, -2.82, 0.94, 130.684, OUT, F0
3123.2405, 3123.24, -1.41, -0.94, 129.170, OUT, F2
3121.9666, 3121.97, -6.11, -0.47, 136.608, OUT, F1
3121.7661, 3121.77, -7.52, -3.29, 130.684, OUT, F0
3119.0471, 3119.05, 2.35, 2.35, 102.725, OUT, F1
3118.2407, 3118.24, 2.82, 4.23, 76.519, OUT, F0
3113.9768, 3113.98, -4.23, -2.82, 126.102, OUT, F0
3110.4890, 3110.49, 4.70, 3.29, 104.527, OUT, F2
3106.3142, 3106.31, -6.58, 3.29, 114.872, OUT, F2
3104.3757, 3104.38, 0.94, -2.82, 56.191, OUT, F1
3101.1816, 3101.18, -3.29, 0.47, 129.170, OUT, F2
3101.0654, 3101.07, -3.29, 4.23, 109.793, OUT, F2
3097.3638, 3097.36, -3.29, -0.47, 135.146, OUT, F0
3093.1382, 3093.14, 2.35, -3.29, 95.260, OUT, F0
3091.7444, 3091.74, -5.17, 4.23, 104.527, OUT, F2
3090.1384, 3090.14, -2.35, 4.23, 104.527, OUT, F2
3089.5376, 3089.54, 6.58, -1.88, 102.725, OUT, F1
3088.0266, 3088.03, 1.88, 0.00, 129.170, OUT, F2
3080.0364, 3080.04, -5.17, -1.88, 136.608, OUT, F1
3071.8560, 3071.86, 3.29, -1.41, 106.304, OUT, F0
3070.3115, 3070.31, -4.23, 0.00, 142.341, OUT, F2
3066.7258, 3066.73, 1.88, 2.82, 59.022, OUT, F2
3063.6050, 3063.60, 5.17, 1.88, 78.769, OUT, F1
3055.0127, 3055.01, -6.11, 1.88, 139.497, OUT, F0
3043.5857, 3043.59, -7.99, -0.94, 116.527, OUT, F0
3043.3494, 3043.35, -5.64, -3.29, 119.784, OUT, F2
3043.2373, 3043.24, 5.17, 3.76, 74.217, OUT, F2
3041.0432, 3041.04, -4.70, 2.35, 116.527, OUT, F0
3036.4424, 3036.44, 1.41, -0.47, 129.170, OUT, F2
3035.7083, 3035.71, 0.47, -5.64, 95.260, OUT, F0
3029.4587, 3029.46, -7.52, -2.82, 135.146, OUT, F0
3024.3923, 3024.39, 5.17, 2.35, 95.260, OUT, F0
3024.0371, 3024.04, -2.82, 0.94, 108.060, OUT, F1
3014.1875, 3014.19, 6.58, -2.35, 102.725, OUT, F1
3013.9683, 3013.97, 3.29, 2.35, 64.393, OUT, F1
3013.3811, 3013.38, -2.35, 4.23, 111.506, OUT, F0
3009.9292, 3009.93, 5.17, 1.88, 66.953, OUT, F2
3007.8203, 3007.82, -6.11, 1.88, 108.060, OUT, F1
3006.6770, 3006.68, 1.41, -4.70, 93.323, OUT, F2
