, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge
69.500, 20.083, 21.503, 21.718, 21.760, 21.760, 21.760, 22.072, 22.120, 22.677, 100.000, 100.000, 99.988, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.094, 0.094, 1.257, 1.708, 1.708, 1.708, 2.069, 4.935, 5.710, 1.564, 1.852, 3.622, 4.160, 4.160, 4.160, 4.595, 6.785, 7.589, 14.836, 14.674, 15.024, 14.771, 14.771, 14.771, 14.405, 14.860, 14.650, 0.401, 0.452, 0.965, 0.504, 0.504, 0.504, 0.249, 0.553, 0.600, 99.999, 99.998, 99.947, 100.000, 100.000, 100.000, 99.998, 99.999, 99.986
69.600, 20.065, 21.473, 21.676, 21.724, 21.724, 21.724, 22.048, 22.084, 22.629, 100.000, 100.000, 99.987, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.089, 0.094, 1.200, 1.634, 1.634, 1.634, 1.980, 4.798, 5.584, 1.525, 1.801, 3.550, 4.102, 4.102, 4.102, 4.525, 6.709, 7.521, 14.816, 14.655, 15.006, 14.754, 14.754, 14.754, 14.387, 14.841, 14.633, 0.400, 0.450, 0.961, 0.502, 0.502, 0.502, 0.246, 0.549, 0.598, 99.999, 99.998, 99.945, 100.000, 100.000, 100.000, 99.998, 99.999, 99.986
69.700, 20.047, 21.449, 21.646, 21.712, 21.712, 21.712, 22.024, 22.078, 22.611, 100.000, 100.000, 99.985, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.073, 0.073, 1.158, 1.514, 1.514, 1.514, 1.912, 4.704, 5.474, 1.475, 1.760, 3.503, 4.006, 4.006, 4.006, 4.459, 6.647, 7.451, 14.797, 14.637, 14.987, 14.735, 14.735, 14.735, 14.370, 14.824, 14.617, 0.398, 0.448, 0.957, 0.499, 0.499, 0.499, 0.245, 0.548, 0.596, 99.999, 99.998, 99.944, 100.000, 100.000, 100.000, 99.998, 99.999, 99.985
69.800, 20.011, 21.413, 21.592, 21.682, 21.682, 21.682, 21.988, 22.048, 22.569, 100.000, 100.000, 99.985, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.063, 0.047, 1.063, 1.425, 1.425, 1.425, 1.860, 4.599, 5.327, 1.430, 1.714, 3.422, 3.931, 3.931, 3.931, 4.405, 6.583, 7.362, 14.777, 14.618, 14.969, 14.717, 14.717, 14.717, 14.352, 14.807, 14.599, 0.395, 0.446, 0.953, 0.497, 0.497, 0.497, 0.243, 0.545, 0.593, 99.999, 99.997, 99.943, 100.000, 100.000, 100.000, 99.997, 99.999, 99.983
69.900, 19.975, 21.371, 21.521, 21.646, 21.646, 21.646, 21.976, 22.030, 22.521, 100.000, 100.000, 99.983, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.047, 0.042, 0.990, 1.346, 1.346, 1.346, 1.760, 4.489, 5.212, 1.393, 1.679, 3.361, 3.863, 3.863, 3.863, 4.335, 6.521, 7.296, 14.757, 14.600, 14.950, 14.701, 14.701, 14.701, 14.334, 14.790, 14.583, 0.392, 0.444, 0.951, 0.495, 0.495, 0.495, 0.241, 0.543, 0.589, 99.998, 99.996, 99.940, 100.000, 100.000, 100.000, 99.997, 99.999, 99.982
70.000, 19.927, 21.341, 21.503, 21.616, 21.616, 21.616, 21.916, 21.988, 22.497, 100.000, 100.000, 99.982, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.042, 0.016, 0.927, 1.273, 1.273, 1.273, 1.666, 4.432, 5.107, 1.350, 1.624, 3.295, 3.789, 3.789, 3.789, 4.273, 6.472, 7.226, 14.737, 14.580, 14.931, 14.682, 14.682, 14.682, 14.317, 14.773, 14.566, 0.391, 0.443, 0.949, 0.494, 0.494, 0.494, 0.240, 0.539, 0.587, 99.997, 99.996, 99.938, 100.000, 100.000, 100.000, 99.997, 99.999, 99.982
70.100, 19.903, 21.293, 21.455, 21.586, 21.586, 21.586, 21.904, 21.952, 22.473, 100.000, 100.000, 99.982, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.031, 0.000, 0.849, 1.152, 1.152, 1.152, 1.587, 4.337, 4.982, 1.288, 1.566, 3.225, 3.717, 3.717, 3.717, 4.203, 6.408, 7.146, 14.718, 14.562, 14.911, 14.664, 14.664, 14.664, 14.298, 14.756, 14.550, 0.389, 0.440, 0.943, 0.491, 0.491, 0.491, 0.239, 0.536, 0.584, 99.996, 99.995, 99.937, 100.000, 100.000, 100.000, 99.996, 99.999, 99.981
70.200, 19.867, 21.275, 21.437, 21.551, 21.551, 21.551, 21.844, 21.922, 22.431, 100.000, 100.000, 99.980, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.026, 0.000, 0.801, 1.058, 1.058, 1.058, 1.503, 4.259, 4.814, 1.242, 1.523, 3.173, 3.653, 3.653, 3.653, 4.150, 6.346, 7.057, 14.698, 14.542, 14.892, 14.645, 14.645, 14.645, 14.281, 14.739, 14.533, 0.387, 0.439, 0.938, 0.489, 0.489, 0.489, 0.238, 0.533, 0.582, 99.995, 99.995, 99.935, 100.000, 100.000, 100.000, 99.996, 99.999, 99.980
70.300, 19.837, 21.221, 21.407, 21.533, 21.533, 21.533, 21.790, 21.910, 22.413, 100.000, 100.000, 99.978, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.016, 0.000, 0.744, 1.001, 1.001, 1.001, 1.404, 4.164, 4.678, 1.193, 1.475, 3.122, 3.598, 3.598, 3.598, 4.080, 6.282, 6.985, 14.678, 14.524, 14.872, 14.628, 14.628, 14.628, 14.263, 14.721, 14.517, 0.386, 0.436, 0.935, 0.486, 0.486, 0.486, 0.236, 0.532, 0.580, 99.994, 99.993, 99.933, 100.000, 100.000, 100.000, 99.996, 99.999, 99.980
70.400, 19.831, 21.161, 21.407, 21.485, 21.485, 21.485, 21.748, 21.874, 22.395, 100.000, 100.000, 99.977, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.010, 0.000, 0.671, 0.938, 0.938, 0.938, 1.331, 4.070, 4.510, 1.131, 1.414, 3.058, 3.538, 3.538, 3.538, 4.008, 6.223, 6.888, 14.657, 14.505, 14.854, 14.612, 14.612, 14.612, 14.244, 14.704, 14.500, 0.383, 0.433, 0.931, 0.483, 0.483, 0.483, 0.235, 0.529, 0.578, 99.992, 99.992, 99.931, 100.000, 100.000, 100.000, 99.996, 99.999, 99.979
70.500, 19.789, 21.137, 21.377, 21.455, 21.455, 21.455, 21.724, 21.850, 22.359, 100.000, 100.000, 99.976, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.602, 0.875, 0.875, 0.875, 1.268, 3.955, 4.379, 1.076, 1.381, 2.996, 3.480, 3.480, 3.480, 3.933, 6.149, 6.802, 14.638, 14.486, 14.837, 14.593, 14.593, 14.593, 14.227, 14.686, 14.482, 0.382, 0.432, 0.926, 0.481, 0.481, 0.481, 0.234, 0.528, 0.574, 99.990, 99.992, 99.929, 100.000, 100.000, 100.000, 99.995, 99.999, 99.978
70.600, 19.747, 21.113, 21.347, 21.431, 21.431, 21.431, 21.688, 21.838, 22.335, 100.000, 100.000, 99.975, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.534, 0.812, 0.812, 0.812, 1.189, 3.866, 4.264, 1.020, 1.329, 2.926, 3.408, 3.408, 3.408, 3.861, 6.068, 6.734, 14.620, 14.467, 14.819, 14.577, 14.577, 14.577, 14.210, 14.670, 14.467, 0.380, 0.430, 0.923, 0.477, 0.477, 0.477, 0.232, 0.526, 0.572, 99.988, 99.990, 99.927, 100.000, 100.000, 100.000, 99.994, 99.999, 99.977
70.700, 19.705, 21.095, 21.311, 21.413, 21.413, 21.413, 21.652, 21.814, 22.299, 100.000, 100.000, 99.974, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.492, 0.749, 0.749, 0.749, 1.090, 3.756, 4.123, 0.964, 1.271, 2.874, 3.348, 3.348, 3.348, 3.779, 6.010, 6.653, 14.601, 14.448, 14.799, 14.559, 14.559, 14.559, 14.192, 14.651, 14.451, 0.376, 0.427, 0.919, 0.475, 0.475, 0.475, 0.230, 0.524, 0.569, 99.987, 99.989, 99.924, 100.000, 100.000, 100.000, 99.994, 99.999, 99.976
70.800, 19.675, 21.077, 21.263, 21.389, 21.389, 21.389, 21.598, 21.784, 22.275, 100.000, 100.000, 99.974, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.440, 0.650, 0.650, 0.650, 1.037, 3.614, 4.013, 0.913, 1.214, 2.815, 3.274, 3.274, 3.274, 3.723, 5.918, 6.589, 14.580, 14.430, 14.781, 14.539, 14.539, 14.539, 14.175, 14.634, 14.433, 0.375, 0.424, 0.915, 0.474, 0.474, 0.474, 0.230, 0.523, 0.566, 99.986, 99.988, 99.924, 100.000, 100.000, 100.000, 99.994, 99.999, 99.975
70.900, 19.645, 21.077, 21.239, 21.359, 21.359, 21.359, 21.575, 21.760, 22.222, 100.000, 100.000, 99.971, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.377, 0.566, 0.566, 0.566, 0.959, 3.463, 3.913, 0.853, 1.172, 2.722, 3.192, 3.192, 3.192, 3.649, 5.833, 6.513, 14.561, 14.412, 14.762, 14.522, 14.522, 14.522, 14.157, 14.617, 14.416, 0.371, 0.419, 0.910, 0.472, 0.472, 0.472, 0.228, 0.520, 0.563, 99.984, 99.987, 99.919, 100.000, 100.000, 100.000, 99.993, 99.999, 99.974
71.000, 19.585, 21.041, 21.227, 21.341, 21.341, 21.341, 21.533, 21.736, 22.192, 100.000, 100.000, 99.970, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.335, 0.487, 0.487, 0.487, 0.927, 3.373, 3.787, 0.806, 1.142, 2.660, 3.105, 3.105, 3.105, 3.594, 5.769, 6.431, 14.541, 14.394, 14.744, 14.504, 14.504, 14.504, 14.138, 14.599, 14.398, 0.370, 0.417, 0.902, 0.470, 0.470, 0.470, 0.227, 0.517, 0.560, 99.981, 99.987, 99.917, 100.000, 100.000, 100.000, 99.993, 99.999, 99.973
71.100, 19.537, 20.987, 21.191, 21.311, 21.311, 21.311, 21.473, 21.706, 22.156, 100.000, 100.000, 99.969, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.230, 0.440, 0.440, 0.440, 0.896, 3.290, 3.651, 0.754, 1.100, 2.571, 3.039, 3.039, 3.039, 3.538, 5.706, 6.340, 14.521, 14.375, 14.726, 14.487, 14.487, 14.487, 14.119, 14.582, 14.383, 0.369, 0.413, 0.899, 0.467, 0.467, 0.467, 0.226, 0.516, 0.559, 99.979, 99.986, 99.914, 99.999, 99.999, 99.999, 99.992, 99.999, 99.972
71.200, 19.490, 20.927, 21.173, 21.275, 21.275, 21.275, 21.419, 21.682, 22.120, 100.000, 100.000, 99.967, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.183, 0.382, 0.382, 0.382, 0.822, 3.143, 3.489, 0.723, 1.057, 2.504, 2.973, 2.973, 2.973, 3.478, 5.623, 6.252, 14.502, 14.358, 14.707, 14.467, 14.467, 14.467, 14.101, 14.566, 14.367, 0.366, 0.412, 0.892, 0.466, 0.466, 0.466, 0.224, 0.514, 0.555, 99.977, 99.985, 99.912, 99.998, 99.998, 99.998, 99.992, 99.999, 99.971
71.300, 19.442, 20.897, 21.137, 21.245, 21.245, 21.245, 21.383, 21.604, 22.108, 100.000, 100.000, 99.967, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.147, 0.346, 0.346, 0.346, 0.739, 3.023, 3.316, 0.684, 1.008, 2.431, 2.914, 2.914, 2.914, 3.412, 5.545, 6.155, 14.482, 14.340, 14.686, 14.450, 14.450, 14.450, 14.083, 14.549, 14.350, 0.364, 0.409, 0.887, 0.464, 0.464, 0.464, 0.224, 0.511, 0.555, 99.975, 99.983, 99.908, 99.998, 99.998, 99.998, 99.992, 99.999, 99.969
71.400, 19.406, 20.880, 21.071, 21.203, 21.203, 21.203, 21.287, 21.575, 22.090, 100.000, 100.000, 99.966, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.110, 0.309, 0.309, 0.309, 0.671, 2.913, 3.253, 0.622, 0.968, 2.372, 2.854, 2.854, 2.854, 3.338, 5.471, 6.097, 14.464, 14.321, 14.667, 14.432, 14.432, 14.432, 14.064, 14.531, 14.333, 0.362, 0.407, 0.884, 0.461, 0.461, 0.461, 0.223, 0.509, 0.550, 99.973, 99.981, 99.905, 99.998, 99.998, 99.998, 99.990, 99.999, 99.968
71.500, 19.376, 20.850, 21.047, 21.143, 21.143, 21.143, 21.233, 21.527, 22.054, 100.000, 100.000, 99.965, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.079, 0.283, 0.283, 0.283, 0.613, 2.850, 3.148, 0.589, 0.923, 2.302, 2.780, 2.780, 2.780, 3.272, 5.417, 6.035, 14.444, 14.302, 14.648, 14.415, 14.415, 14.415, 14.047, 14.513, 14.316, 0.360, 0.406, 0.879, 0.459, 0.459, 0.459, 0.221, 0.508, 0.548, 99.972, 99.980, 99.903, 99.997, 99.997, 99.997, 99.990, 99.999, 99.968
71.600, 19.358, 20.820, 20.975, 21.107, 21.107, 21.107, 21.221, 21.515, 22.036, 100.000, 100.000, 99.964, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.058, 0.251, 0.251, 0.251, 0.561, 2.703, 3.002, 0.540, 0.886, 2.236, 2.718, 2.718, 2.718, 3.208, 5.318, 5.942, 14.424, 14.283, 14.629, 14.398, 14.398, 14.398, 14.030, 14.495, 14.300, 0.358, 0.401, 0.876, 0.458, 0.458, 0.458, 0.218, 0.504, 0.546, 99.968, 99.980, 99.901, 99.997, 99.997, 99.997, 99.989, 99.998, 99.967
71.700, 19.316, 20.772, 20.939, 21.077, 21.077, 21.077, 21.185, 21.497, 22.024, 100.000, 100.000, 99.964, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.047, 0.215, 0.215, 0.215, 0.477, 2.541, 2.886, 0.503, 0.841, 2.166, 2.633, 2.633, 2.633, 3.124, 5.223, 5.874, 14.404, 14.265, 14.610, 14.381, 14.381, 14.381, 14.011, 14.480, 14.283, 0.355, 0.399, 0.871, 0.455, 0.455, 0.455, 0.216, 0.502, 0.543, 99.967, 99.979, 99.900, 99.997, 99.997, 99.997, 99.988, 99.998, 99.966
71.800, 19.292, 20.706, 20.933, 21.035, 21.035, 21.035, 21.167, 21.449, 22.000, 100.000, 100.000, 99.963, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.026, 0.183, 0.183, 0.183, 0.435, 2.399, 2.740, 0.470, 0.804, 2.110, 2.574, 2.574, 2.574, 3.076, 5.131, 5.792, 14.384, 14.249, 14.591, 14.363, 14.363, 14.363, 13.994, 14.461, 14.268, 0.352, 0.398, 0.866, 0.454, 0.454, 0.454, 0.215, 0.499, 0.543, 99.964, 99.977, 99.897, 99.996, 99.996, 99.996, 99.987, 99.998, 99.965
71.900, 19.244, 20.676, 20.891, 21.005, 21.005, 21.005, 21.131, 21.395, 21.976, 100.000, 100.000, 99.961, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.021, 0.152, 0.152, 0.152, 0.388, 2.216, 2.598, 0.445, 0.779, 2.060, 2.499, 2.499, 2.499, 2.994, 5.019, 5.710, 14.364, 14.231, 14.572, 14.345, 14.345, 14.345, 13.977, 14.444, 14.250, 0.351, 0.396, 0.862, 0.451, 0.451, 0.451, 0.211, 0.498, 0.541, 99.961, 99.977, 99.893, 99.995, 99.995, 99.995, 99.987, 99.998, 99.961
72.000, 19.208, 20.640, 20.856, 20.963, 20.963, 20.963, 21.083, 21.365, 21.934, 100.000, 100.000, 99.959, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.016, 0.141, 0.141, 0.141, 0.330, 2.148, 2.457, 0.418, 0.746, 2.015, 2.436, 2.436, 2.436, 2.932, 4.964, 5.625, 14.344, 14.213, 14.553, 14.328, 14.328, 14.328, 13.961, 14.427, 14.234, 0.350, 0.394, 0.861, 0.448, 0.448, 0.448, 0.210, 0.495, 0.538, 99.960, 99.976, 99.889, 99.995, 99.995, 99.995, 99.986, 99.998, 99.960
72.100, 19.184, 20.580, 20.832, 20.909, 20.909, 20.909, 21.065, 21.335, 21.910, 100.000, 100.000, 99.958, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.010, 0.120, 0.120, 0.120, 0.288, 2.048, 2.342, 0.381, 0.707, 1.960, 2.380, 2.380, 2.380, 2.856, 4.896, 5.551, 14.326, 14.196, 14.534, 14.311, 14.311, 14.311, 13.943, 14.408, 14.218, 0.349, 0.394, 0.859, 0.447, 0.447, 0.447, 0.209, 0.494, 0.534, 99.957, 99.975, 99.885, 99.995, 99.995, 99.995, 99.985, 99.998, 99.959
72.200, 19.160, 20.544, 20.820, 20.891, 20.891, 20.891, 21.017, 21.305, 21.862, 100.000, 100.000, 99.954, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.000, 0.094, 0.094, 0.094, 0.262, 1.902, 2.237, 0.340, 0.672, 1.887, 2.314, 2.314, 2.314, 2.808, 4.801, 5.477, 14.306, 14.178, 14.514, 14.295, 14.295, 14.295, 13.925, 14.392, 14.202, 0.347, 0.392, 0.855, 0.445, 0.445, 0.445, 0.208, 0.493, 0.531, 99.954, 99.974, 99.880, 99.994, 99.994, 99.994, 99.985, 99.998, 99.958
72.300, 19.136, 20.502, 20.790, 20.862, 20.862, 20.862, 20.999, 21.287, 21.820, 100.000, 100.000, 99.952, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.000, 0.068, 0.068, 0.068, 0.225, 1.797, 2.137, 0.301, 0.631, 1.809, 2.252, 2.252, 2.252, 2.732, 4.723, 5.407, 14.287, 14.160, 14.496, 14.278, 14.278, 14.278, 13.907, 14.375, 14.186, 0.344, 0.390, 0.852, 0.444, 0.444, 0.444, 0.208, 0.489, 0.528, 99.952, 99.972, 99.877, 99.993, 99.993, 99.993, 99.984, 99.998, 99.956
72.400, 19.088, 20.466, 20.760, 20.820, 20.820, 20.820, 20.975, 21.239, 21.778, 100.000, 100.000, 99.952, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.000, 0.063, 0.063, 0.063, 0.220, 1.661, 2.032, 0.274, 0.608, 1.751, 2.196, 2.196, 2.196, 2.672, 4.626, 5.331, 14.269, 14.142, 14.477, 14.258, 14.258, 14.258, 13.888, 14.359, 14.169, 0.342, 0.388, 0.850, 0.441, 0.441, 0.441, 0.207, 0.487, 0.527, 99.950, 99.971, 99.874, 99.991, 99.991, 99.991, 99.982, 99.998, 99.955
72.500, 19.052, 20.400, 20.736, 20.766, 20.766, 20.766, 20.933, 21.185, 21.706, 100.000, 100.000, 99.950, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.000, 0.047, 0.047, 0.047, 0.178, 1.556, 1.902, 0.247, 0.593, 1.692, 2.135, 2.135, 2.135, 2.600, 4.552, 5.256, 14.249, 14.124, 14.458, 14.242, 14.242, 14.242, 13.869, 14.342, 14.155, 0.340, 0.388, 0.847, 0.439, 0.439, 0.439, 0.205, 0.486, 0.525, 99.948, 99.970, 99.870, 99.991, 99.991, 99.991, 99.981, 99.998, 99.954
72.600, 19.022, 20.364, 20.712, 20.742, 20.742, 20.742, 20.868, 21.149, 21.688, 99.999, 100.000, 99.950, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.000, 0.031, 0.031, 0.031, 0.141, 1.446, 1.792, 0.225, 0.563, 1.636, 2.063, 2.063, 2.063, 2.530, 4.461, 5.184, 14.229, 14.105, 14.440, 14.224, 14.224, 14.224, 13.852, 14.324, 14.138, 0.339, 0.386, 0.842, 0.436, 0.436, 0.436, 0.203, 0.484, 0.524, 99.945, 99.969, 99.866, 99.989, 99.989, 99.989, 99.979, 99.997, 99.952
72.700, 18.962, 20.346, 20.694, 20.688, 20.688, 20.688, 20.838, 21.113, 21.646, 99.999, 100.000, 99.948, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.000, 0.031, 0.031, 0.031, 0.115, 1.362, 1.718, 0.194, 0.532, 1.587, 1.999, 1.999, 1.999, 2.460, 4.389, 5.129, 14.210, 14.086, 14.421, 14.206, 14.206, 14.206, 13.834, 14.306, 14.121, 0.338, 0.383, 0.838, 0.434, 0.434, 0.434, 0.202, 0.480, 0.521, 99.943, 99.967, 99.864, 99.989, 99.989, 99.989, 99.978, 99.997, 99.951
72.800, 18.950, 20.328, 20.688, 20.646, 20.646, 20.646, 20.802, 21.059, 21.616, 99.999, 100.000, 99.946, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.000, 0.021, 0.021, 0.021, 0.089, 1.241, 1.598, 0.175, 0.501, 1.552, 1.922, 1.922, 1.922, 2.417, 4.292, 5.038, 14.190, 14.068, 14.403, 14.188, 14.188, 14.188, 13.817, 14.288, 14.105, 0.336, 0.379, 0.835, 0.432, 0.432, 0.432, 0.200, 0.479, 0.519, 99.941, 99.966, 99.859, 99.988, 99.988, 99.988, 99.976, 99.997, 99.948
72.900, 18.914, 20.298, 20.646, 20.610, 20.610, 20.610, 20.760, 21.041, 21.569, 99.999, 100.000, 99.945, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.000, 0.016, 0.016, 0.016, 0.079, 1.131, 1.514, 0.161, 0.476, 1.514, 1.867, 1.867, 1.867, 2.359, 4.210, 4.968, 14.171, 14.048, 14.386, 14.170, 14.170, 14.170, 13.800, 14.271, 14.090, 0.333, 0.377, 0.833, 0.431, 0.431, 0.431, 0.199, 0.476, 0.518, 99.939, 99.965, 99.855, 99.987, 99.987, 99.987, 99.974, 99.996, 99.947
73.000, 18.884, 20.250, 20.616, 20.574, 20.574, 20.574, 20.712, 21.005, 21.527, 99.999, 100.000, 99.944, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.000, 0.005, 0.005, 0.005, 0.063, 1.027, 1.425, 0.142, 0.457, 1.453, 1.828, 1.828, 1.828, 2.304, 4.119, 4.904, 14.151, 14.031, 14.365, 14.153, 14.153, 14.153, 13.783, 14.255, 14.074, 0.331, 0.376, 0.828, 0.430, 0.430, 0.430, 0.197, 0.474, 0.517, 99.936, 99.963, 99.851, 99.986, 99.986, 99.986, 99.974, 99.995, 99.944
73.100, 18.836, 20.226, 20.592, 20.508, 20.508, 20.508, 20.682, 20.969, 21.479, 99.999, 100.000, 99.942, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.000, 0.005, 0.005, 0.005, 0.052, 0.959, 1.325, 0.128, 0.451, 1.389, 1.749, 1.749, 1.749, 2.229, 4.039, 4.828, 14.132, 14.013, 14.345, 14.134, 14.134, 14.134, 13.766, 14.238, 14.057, 0.329, 0.374, 0.823, 0.426, 0.426, 0.426, 0.195, 0.471, 0.515, 99.932, 99.963, 99.846, 99.985, 99.985, 99.985, 99.971, 99.995, 99.943
73.200, 18.819, 20.167, 20.538, 20.478, 20.478, 20.478, 20.634, 20.945, 21.437, 99.998, 100.000, 99.940, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.000, 0.005, 0.005, 0.005, 0.037, 0.864, 1.241, 0.109, 0.435, 1.352, 1.712, 1.712, 1.712, 2.155, 3.960, 4.754, 14.112, 13.994, 14.327, 14.117, 14.117, 14.117, 13.751, 14.221, 14.040, 0.325, 0.372, 0.820, 0.424, 0.424, 0.424, 0.195, 0.470, 0.513, 99.929, 99.962, 99.843, 99.984, 99.984, 99.984, 99.969, 99.995, 99.941
73.300, 18.759, 20.149, 20.478, 20.442, 20.442, 20.442, 20.616, 20.909, 21.401, 99.998, 100.000, 99.938, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.000, 0.005, 0.005, 0.005, 0.037, 0.749, 1.179, 0.103, 0.410, 1.308, 1.650, 1.650, 1.650, 2.096, 3.872, 4.671, 14.093, 13.976, 14.306, 14.100, 14.100, 14.100, 13.732, 14.204, 14.025, 0.324, 0.370, 0.813, 0.423, 0.423, 0.423, 0.194, 0.467, 0.511, 99.926, 99.961, 99.838, 99.983, 99.983, 99.983, 99.969, 99.995, 99.940
73.400, 18.717, 20.095, 20.430, 20.400, 20.400, 20.400, 20.556, 20.832, 21.383, 99.998, 100.000, 99.937, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.676, 1.111, 0.095, 0.398, 1.263, 1.607, 1.607, 1.607, 2.025, 3.771, 4.580, 14.074, 13.957, 14.288, 14.084, 14.084, 14.084, 13.714, 14.186, 14.011, 0.322, 0.368, 0.811, 0.421, 0.421, 0.421, 0.192, 0.465, 0.508, 99.925, 99.960, 99.834, 99.982, 99.982, 99.982, 99.967, 99.994, 99.939
73.500, 18.675, 20.071, 20.388, 20.340, 20.340, 20.340, 20.544, 20.808, 21.347, 99.998, 100.000, 99.935, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.581, 1.053, 0.078, 0.373, 1.218, 1.552, 1.552, 1.552, 1.974, 3.680, 4.519, 14.054, 13.938, 14.269, 14.066, 14.066, 14.066, 13.694, 14.168, 13.994, 0.318, 0.366, 0.809, 0.419, 0.419, 0.419, 0.191, 0.464, 0.505, 99.924, 99.958, 99.829, 99.981, 99.981, 99.981, 99.965, 99.994, 99.937
